control,dataset,baseline,backbone,backbone_variant,probe,run_id,layer,layer_label,original_accuracy,original_voe_accuracy,original_roc_auc,all_true_accuracy,all_false_accuracy,prediction_file,summary_path,source_run_dir,original_pair_consistency,all_true_pair_consistency,all_true_voe_accuracy,all_false_pair_consistency,all_false_voe_accuracy
frame_shuffling,intphys2_displacement,displacement,jepa_v1,vith16_384,temporal_attn,24459174,8.0,8,47.05882352941176,21.568627450980397,0.4488658208381392,24.509803921568626,75.49019607843137,/scratch-shared/spunzo1/probe4physics/artifacts/results/intphys2_frame_shuffling/intphys2_frame_shuffling_jepa_v1_vith16_384_temporal_attn_24459174/layer_8/probe_predictions.json,/scratch-shared/spunzo1/probe4physics/artifacts/results/intphys2_frame_shuffling/intphys2_frame_shuffling_jepa_v1_vith16_384_temporal_attn_24459174/layer_8/probe_eval_summary.json,/scratch-shared/spunzo1/probe4physics/artifacts/results/intphys2_frame_shuffling/intphys2_frame_shuffling_jepa_v1_vith16_384_temporal_attn_24459174,,,0.0,,0.0
frame_shuffling,intphys2_displacement,displacement,jepa_v1,vith16_384,temporal_attn,24459174,16.0,16,62.25490196078432,39.21568627450981,0.6947808535178778,43.62745098039216,56.372549019607845,/scratch-shared/spunzo1/probe4physics/artifacts/results/intphys2_frame_shuffling/intphys2_frame_shuffling_jepa_v1_vith16_384_temporal_attn_24459174/layer_16/probe_predictions.json,/scratch-shared/spunzo1/probe4physics/artifacts/results/intphys2_frame_shuffling/intphys2_frame_shuffling_jepa_v1_vith16_384_temporal_attn_24459174/layer_16/probe_eval_summary.json,/scratch-shared/spunzo1/probe4physics/artifacts/results/intphys2_frame_shuffling/intphys2_frame_shuffling_jepa_v1_vith16_384_temporal_attn_24459174,,,0.0,,0.0
frame_shuffling,intphys2_displacement,displacement,jepa_v1,vith16_384,temporal_attn,24459174,24.0,24,70.09803921568627,50.98039215686274,0.8013264129181085,50.49019607843137,49.50980392156863,/scratch-shared/spunzo1/probe4physics/artifacts/results/intphys2_frame_shuffling/intphys2_frame_shuffling_jepa_v1_vith16_384_temporal_attn_24459174/layer_24/probe_predictions.json,/scratch-shared/spunzo1/probe4physics/artifacts/results/intphys2_frame_shuffling/intphys2_frame_shuffling_jepa_v1_vith16_384_temporal_attn_24459174/layer_24/probe_eval_summary.json,/scratch-shared/spunzo1/probe4physics/artifacts/results/intphys2_frame_shuffling/intphys2_frame_shuffling_jepa_v1_vith16_384_temporal_attn_24459174,,,0.0,,0.0
frame_shuffling,intphys2_displacement,displacement,jepa_v1,vith16_384,temporal_attn,24459174,32.0,32,58.82352941176471,45.09803921568628,0.6787773933102653,49.01960784313725,50.98039215686274,/scratch-shared/spunzo1/probe4physics/artifacts/results/intphys2_frame_shuffling/intphys2_frame_shuffling_jepa_v1_vith16_384_temporal_attn_24459174/layer_32/probe_predictions.json,/scratch-shared/spunzo1/probe4physics/artifacts/results/intphys2_frame_shuffling/intphys2_frame_shuffling_jepa_v1_vith16_384_temporal_attn_24459174/layer_32/probe_eval_summary.json,/scratch-shared/spunzo1/probe4physics/artifacts/results/intphys2_frame_shuffling/intphys2_frame_shuffling_jepa_v1_vith16_384_temporal_attn_24459174,,,0.0,,0.0
frame_shuffling,intphys2_displacement,displacement,jepa_v2,vitg_384,temporal_attn,24459175,10.0,10,50.98039215686274,9.803921568627452,0.4992310649750096,38.23529411764706,61.76470588235294,/scratch-shared/spunzo1/probe4physics/artifacts/results/intphys2_frame_shuffling/intphys2_frame_shuffling_jepa_v2_vitg_384_temporal_attn_24459175/layer_10/probe_predictions.json,/scratch-shared/spunzo1/probe4physics/artifacts/results/intphys2_frame_shuffling/intphys2_frame_shuffling_jepa_v2_vitg_384_temporal_attn_24459175/layer_10/probe_eval_summary.json,/scratch-shared/spunzo1/probe4physics/artifacts/results/intphys2_frame_shuffling/intphys2_frame_shuffling_jepa_v2_vitg_384_temporal_attn_24459175,,,0.0,,0.0
frame_shuffling,intphys2_displacement,displacement,jepa_v2,vitg_384,temporal_attn,24459175,20.0,20,49.01960784313725,15.68627450980392,0.4990868896578239,24.509803921568626,75.49019607843137,/scratch-shared/spunzo1/probe4physics/artifacts/results/intphys2_frame_shuffling/intphys2_frame_shuffling_jepa_v2_vitg_384_temporal_attn_24459175/layer_20/probe_predictions.json,/scratch-shared/spunzo1/probe4physics/artifacts/results/intphys2_frame_shuffling/intphys2_frame_shuffling_jepa_v2_vitg_384_temporal_attn_24459175/layer_20/probe_eval_summary.json,/scratch-shared/spunzo1/probe4physics/artifacts/results/intphys2_frame_shuffling/intphys2_frame_shuffling_jepa_v2_vitg_384_temporal_attn_24459175,,,0.0,,0.0
frame_shuffling,intphys2_displacement,displacement,jepa_v2,vitg_384,temporal_attn,24459175,30.0,30,75.49019607843137,60.78431372549019,0.817281814686659,49.01960784313725,50.98039215686274,/scratch-shared/spunzo1/probe4physics/artifacts/results/intphys2_frame_shuffling/intphys2_frame_shuffling_jepa_v2_vitg_384_temporal_attn_24459175/layer_30/probe_predictions.json,/scratch-shared/spunzo1/probe4physics/artifacts/results/intphys2_frame_shuffling/intphys2_frame_shuffling_jepa_v2_vitg_384_temporal_attn_24459175/layer_30/probe_eval_summary.json,/scratch-shared/spunzo1/probe4physics/artifacts/results/intphys2_frame_shuffling/intphys2_frame_shuffling_jepa_v2_vitg_384_temporal_attn_24459175,,,0.0,,0.0
frame_shuffling,intphys2_displacement,displacement,jepa_v2,vitg_384,temporal_attn,24459175,40.0,40,67.64705882352942,54.90196078431373,0.7809496347558631,35.294117647058826,64.70588235294117,/scratch-shared/spunzo1/probe4physics/artifacts/results/intphys2_frame_shuffling/intphys2_frame_shuffling_jepa_v2_vitg_384_temporal_attn_24459175/layer_40/probe_predictions.json,/scratch-shared/spunzo1/probe4physics/artifacts/results/intphys2_frame_shuffling/intphys2_frame_shuffling_jepa_v2_vitg_384_temporal_attn_24459175/layer_40/probe_eval_summary.json,/scratch-shared/spunzo1/probe4physics/artifacts/results/intphys2_frame_shuffling/intphys2_frame_shuffling_jepa_v2_vitg_384_temporal_attn_24459175,,,0.0,,0.0
frame_shuffling,intphys2_displacement,displacement,jepa_v2_1,vitG_384,temporal_attn,24459176,12.0,12,58.82352941176471,35.294117647058826,0.6048635140330642,51.9607843137255,48.03921568627451,/scratch-shared/spunzo1/probe4physics/artifacts/results/intphys2_frame_shuffling/intphys2_frame_shuffling_jepa_v2_1_vitG_384_temporal_attn_24459176/layer_12/probe_predictions.json,/scratch-shared/spunzo1/probe4physics/artifacts/results/intphys2_frame_shuffling/intphys2_frame_shuffling_jepa_v2_1_vitG_384_temporal_attn_24459176/layer_12/probe_eval_summary.json,/scratch-shared/spunzo1/probe4physics/artifacts/results/intphys2_frame_shuffling/intphys2_frame_shuffling_jepa_v2_1_vitG_384_temporal_attn_24459176,,,0.0,,0.0
frame_shuffling,intphys2_displacement,displacement,jepa_v2_1,vitG_384,temporal_attn,24459176,24.0,24,50.98039215686274,17.647058823529413,0.5600249903883122,51.9607843137255,48.03921568627451,/scratch-shared/spunzo1/probe4physics/artifacts/results/intphys2_frame_shuffling/intphys2_frame_shuffling_jepa_v2_1_vitG_384_temporal_attn_24459176/layer_24/probe_predictions.json,/scratch-shared/spunzo1/probe4physics/artifacts/results/intphys2_frame_shuffling/intphys2_frame_shuffling_jepa_v2_1_vitG_384_temporal_attn_24459176/layer_24/probe_eval_summary.json,/scratch-shared/spunzo1/probe4physics/artifacts/results/intphys2_frame_shuffling/intphys2_frame_shuffling_jepa_v2_1_vitG_384_temporal_attn_24459176,,,0.0,,0.0
frame_shuffling,intphys2_displacement,displacement,jepa_v2_1,vitG_384,temporal_attn,24459176,38.0,38,74.50980392156863,56.86274509803921,0.8283352556708958,54.90196078431373,45.09803921568628,/scratch-shared/spunzo1/probe4physics/artifacts/results/intphys2_frame_shuffling/intphys2_frame_shuffling_jepa_v2_1_vitG_384_temporal_attn_24459176/layer_38/probe_predictions.json,/scratch-shared/spunzo1/probe4physics/artifacts/results/intphys2_frame_shuffling/intphys2_frame_shuffling_jepa_v2_1_vitG_384_temporal_attn_24459176/layer_38/probe_eval_summary.json,/scratch-shared/spunzo1/probe4physics/artifacts/results/intphys2_frame_shuffling/intphys2_frame_shuffling_jepa_v2_1_vitG_384_temporal_attn_24459176,,,0.0,,0.0
frame_shuffling,intphys2_displacement,displacement,jepa_v2_1,vitG_384,temporal_attn,24459176,48.0,48,70.58823529411765,60.78431372549019,0.8101691657054979,30.392156862745097,69.6078431372549,/scratch-shared/spunzo1/probe4physics/artifacts/results/intphys2_frame_shuffling/intphys2_frame_shuffling_jepa_v2_1_vitG_384_temporal_attn_24459176/layer_48/probe_predictions.json,/scratch-shared/spunzo1/probe4physics/artifacts/results/intphys2_frame_shuffling/intphys2_frame_shuffling_jepa_v2_1_vitG_384_temporal_attn_24459176/layer_48/probe_eval_summary.json,/scratch-shared/spunzo1/probe4physics/artifacts/results/intphys2_frame_shuffling/intphys2_frame_shuffling_jepa_v2_1_vitG_384_temporal_attn_24459176,,,0.0,,0.0
frame_shuffling,intphys2_displacement,displacement,ltx_video,ltxv_13b_0_9_8_distilled,temporal_attn,24459179,,noise_0.2_block_24,55.392156862745104,23.52941176470588,0.5449826989619377,39.70588235294117,60.29411764705882,/scratch-shared/spunzo1/probe4physics/artifacts/results/intphys2_frame_shuffling/intphys2_frame_shuffling_ltx_video_ltxv_13b_0_9_8_distilled_temporal_attn_24459179/layer_noise_0.2_block_24/probe_predictions.json,/scratch-shared/spunzo1/probe4physics/artifacts/results/intphys2_frame_shuffling/intphys2_frame_shuffling_ltx_video_ltxv_13b_0_9_8_distilled_temporal_attn_24459179/layer_noise_0.2_block_24/probe_eval_summary.json,/scratch-shared/spunzo1/probe4physics/artifacts/results/intphys2_frame_shuffling/intphys2_frame_shuffling_ltx_video_ltxv_13b_0_9_8_distilled_temporal_attn_24459179,,,0.0,,0.0
frame_shuffling,intphys2_displacement,displacement,ltx_video,ltxv_13b_0_9_8_distilled,temporal_attn,24462689,,noise_0.2_block_48,48.52941176470589,17.647058823529413,0.5139369473279508,18.137254901960784,81.86274509803921,/scratch-shared/spunzo1/probe4physics/artifacts/results/intphys2_frame_shuffling/intphys2_frame_shuffling_ltx_video_ltxv_13b_0_9_8_distilled_temporal_attn_24462689/layer_noise_0.2_block_48/probe_predictions.json,/scratch-shared/spunzo1/probe4physics/artifacts/results/intphys2_frame_shuffling/intphys2_frame_shuffling_ltx_video_ltxv_13b_0_9_8_distilled_temporal_attn_24462689/layer_noise_0.2_block_48/probe_eval_summary.json,/scratch-shared/spunzo1/probe4physics/artifacts/results/intphys2_frame_shuffling/intphys2_frame_shuffling_ltx_video_ltxv_13b_0_9_8_distilled_temporal_attn_24462689,,,0.0,,0.0
frame_shuffling,intphys2_displacement,displacement,ltx_video,ltxv_13b_0_9_8_distilled,temporal_attn,24462690,,noise_0.1_block_24,51.9607843137255,13.725490196078432,0.5147058823529411,60.78431372549019,39.21568627450981,/scratch-shared/spunzo1/probe4physics/artifacts/results/intphys2_frame_shuffling/intphys2_frame_shuffling_ltx_video_ltxv_13b_0_9_8_distilled_temporal_attn_24462690/layer_noise_0.1_block_24/probe_predictions.json,/scratch-shared/spunzo1/probe4physics/artifacts/results/intphys2_frame_shuffling/intphys2_frame_shuffling_ltx_video_ltxv_13b_0_9_8_distilled_temporal_attn_24462690/layer_noise_0.1_block_24/probe_eval_summary.json,/scratch-shared/spunzo1/probe4physics/artifacts/results/intphys2_frame_shuffling/intphys2_frame_shuffling_ltx_video_ltxv_13b_0_9_8_distilled_temporal_attn_24462690,,,0.0,,0.0
