config_id,run_id,dataset,dataset_hydra,experiment,model,backbone,probe,probe_hydra,layer,layer_label,seed,source,status,objective_metric_name,primary_metric_name,train_primary,train_accuracy,val_primary,val_accuracy,test_primary,test_accuracy,n_epochs,expected_epochs,early_stopped,expected_early_stopping,artifact_train_eval_summary,artifact_probe_eval_dir,source_csv_path,source_csv_line_number,source_excel_workbook,source_excel_sheet,source_excel_range,notes
intphys2__same_l__jepa_v2__vitl_256__linear__layer_12,intphys2__same_l__jepa_v2__vitl_256__linear__layer_12__seed_102,IntPhys2,intphys2,same_L,V-JEPA 2,ViT-L/16,Linear,linear,12,12,102,artifact,complete,voe_accuracy,voe_accuracy,76.15894,84.10596,35.294118,58.823529,35.294118,54.411765,2000,2000,false,false,artifacts/probes/intphys2/seed_runs_layerwise_same_l_v1/intphys2__same_l__jepa_v2__vitl_256__linear__layer_12/seed_102/train_eval_summary.json,artifacts/probes/intphys2/seed_runs_layerwise_same_l_v1/intphys2__same_l__jepa_v2__vitl_256__linear__layer_12/seed_102/layer_12/eval,results/verified_layerwise_probe_configs.csv,27,,,,artifact metrics read from train_eval_summary.json
intphys2__same_l__jepa_v2__vitl_256__linear__layer_18,intphys2__same_l__jepa_v2__vitl_256__linear__layer_18__seed_101,IntPhys2,intphys2,same_L,V-JEPA 2,ViT-L/16,Linear,linear,18,18,101,artifact,complete,voe_accuracy,voe_accuracy,83.443709,73.344371,41.176471,66.176471,50.980392,62.745098,2000,2000,false,false,artifacts/probes/intphys2/seed_runs_layerwise_same_l_v1/intphys2__same_l__jepa_v2__vitl_256__linear__layer_18/seed_101/train_eval_summary.json,artifacts/probes/intphys2/seed_runs_layerwise_same_l_v1/intphys2__same_l__jepa_v2__vitl_256__linear__layer_18/seed_101/layer_18/eval,results/verified_layerwise_probe_configs.csv,28,,,,artifact metrics read from train_eval_summary.json
intphys2__same_l__jepa_v2__vitl_256__linear__layer_18,intphys2__same_l__jepa_v2__vitl_256__linear__layer_18__seed_102,IntPhys2,intphys2,same_L,V-JEPA 2,ViT-L/16,Linear,linear,18,18,102,artifact,complete,voe_accuracy,voe_accuracy,81.456954,83.443709,41.176471,66.176471,50.980392,62.254902,2000,2000,false,false,artifacts/probes/intphys2/seed_runs_layerwise_same_l_v1/intphys2__same_l__jepa_v2__vitl_256__linear__layer_18/seed_102/train_eval_summary.json,artifacts/probes/intphys2/seed_runs_layerwise_same_l_v1/intphys2__same_l__jepa_v2__vitl_256__linear__layer_18/seed_102/layer_18/eval,results/verified_layerwise_probe_configs.csv,28,,,,artifact metrics read from train_eval_summary.json
intphys2__same_l__jepa_v2__vitl_256__linear__layer_24,intphys2__same_l__jepa_v2__vitl_256__linear__layer_24__seed_101,IntPhys2,intphys2,same_L,V-JEPA 2,ViT-L/16,Linear,linear,24,24,101,artifact,complete,voe_accuracy,voe_accuracy,58.278146,61.589404,29.411765,57.352941,35.294118,54.411765,100,100,false,false,artifacts/probes/intphys2/seed_runs_layerwise_same_l_v1/intphys2__same_l__jepa_v2__vitl_256__linear__layer_24/seed_101/train_eval_summary.json,artifacts/probes/intphys2/seed_runs_layerwise_same_l_v1/intphys2__same_l__jepa_v2__vitl_256__linear__layer_24/seed_101/layer_24/eval,results/verified_layerwise_probe_configs.csv,29,,,,artifact metrics read from train_eval_summary.json
intphys2__same_l__jepa_v2__vitl_256__linear__layer_24,intphys2__same_l__jepa_v2__vitl_256__linear__layer_24__seed_102,IntPhys2,intphys2,same_L,V-JEPA 2,ViT-L/16,Linear,linear,24,24,102,artifact,complete,voe_accuracy,voe_accuracy,62.913907,71.357616,27.45098,57.352941,31.372549,57.843137,100,100,false,false,artifacts/probes/intphys2/seed_runs_layerwise_same_l_v1/intphys2__same_l__jepa_v2__vitl_256__linear__layer_24/seed_102/train_eval_summary.json,artifacts/probes/intphys2/seed_runs_layerwise_same_l_v1/intphys2__same_l__jepa_v2__vitl_256__linear__layer_24/seed_102/layer_24/eval,results/verified_layerwise_probe_configs.csv,29,,,,artifact metrics read from train_eval_summary.json
intphys2__same_l__jepa_v2__vitl_256__mlp__layer_6,intphys2__same_l__jepa_v2__vitl_256__mlp__layer_6__seed_101,IntPhys2,intphys2,same_L,V-JEPA 2,ViT-L/16,MLP,mlp,6,6,101,artifact,complete,voe_accuracy,voe_accuracy,25.165563,50,15.686275,51.960784,23.529412,50.980392,50,50,false,false,artifacts/probes/intphys2/seed_runs_layerwise_same_l_v1/intphys2__same_l__jepa_v2__vitl_256__mlp__layer_6/seed_101/train_eval_summary.json,artifacts/probes/intphys2/seed_runs_layerwise_same_l_v1/intphys2__same_l__jepa_v2__vitl_256__mlp__layer_6/seed_101/layer_6/eval,results/verified_layerwise_probe_configs.csv,30,,,,artifact metrics read from train_eval_summary.json
intphys2__same_l__jepa_v2__vitl_256__mlp__layer_6,intphys2__same_l__jepa_v2__vitl_256__mlp__layer_6__seed_102,IntPhys2,intphys2,same_L,V-JEPA 2,ViT-L/16,MLP,mlp,6,6,102,artifact,complete,voe_accuracy,voe_accuracy,33.112583,51.490066,11.764706,51.470588,21.568627,52.941176,50,50,false,false,artifacts/probes/intphys2/seed_runs_layerwise_same_l_v1/intphys2__same_l__jepa_v2__vitl_256__mlp__layer_6/seed_102/train_eval_summary.json,artifacts/probes/intphys2/seed_runs_layerwise_same_l_v1/intphys2__same_l__jepa_v2__vitl_256__mlp__layer_6/seed_102/layer_6/eval,results/verified_layerwise_probe_configs.csv,30,,,,artifact metrics read from train_eval_summary.json
intphys2__same_l__jepa_v2__vitl_256__mlp__layer_12,intphys2__same_l__jepa_v2__vitl_256__mlp__layer_12__seed_101,IntPhys2,intphys2,same_L,V-JEPA 2,ViT-L/16,MLP,mlp,12,12,101,artifact,complete,voe_accuracy,voe_accuracy,99.337748,98.509934,33.333333,60.784314,29.411765,57.352941,2000,2000,false,false,artifacts/probes/intphys2/seed_runs_layerwise_same_l_v1/intphys2__same_l__jepa_v2__vitl_256__mlp__layer_12/seed_101/train_eval_summary.json,artifacts/probes/intphys2/seed_runs_layerwise_same_l_v1/intphys2__same_l__jepa_v2__vitl_256__mlp__layer_12/seed_101/layer_12/eval,results/verified_layerwise_probe_configs.csv,31,,,,artifact metrics read from train_eval_summary.json
intphys2__same_l__jepa_v2__vitl_256__mlp__layer_12,intphys2__same_l__jepa_v2__vitl_256__mlp__layer_12__seed_102,IntPhys2,intphys2,same_L,V-JEPA 2,ViT-L/16,MLP,mlp,12,12,102,artifact,complete,voe_accuracy,voe_accuracy,99.337748,97.18543,33.333333,60.784314,27.45098,53.921569,2000,2000,false,false,artifacts/probes/intphys2/seed_runs_layerwise_same_l_v1/intphys2__same_l__jepa_v2__vitl_256__mlp__layer_12/seed_102/train_eval_summary.json,artifacts/probes/intphys2/seed_runs_layerwise_same_l_v1/intphys2__same_l__jepa_v2__vitl_256__mlp__layer_12/seed_102/layer_12/eval,results/verified_layerwise_probe_configs.csv,31,,,,artifact metrics read from train_eval_summary.json
intphys2__same_l__jepa_v2__vitl_256__mlp__layer_18,intphys2__same_l__jepa_v2__vitl_256__mlp__layer_18__seed_101,IntPhys2,intphys2,same_L,V-JEPA 2,ViT-L/16,MLP,mlp,18,18,101,artifact,complete,voe_accuracy,voe_accuracy,99.337748,98.344371,43.137255,68.137255,49.019608,64.705882,2000,2000,false,false,artifacts/probes/intphys2/seed_runs_layerwise_same_l_v1/intphys2__same_l__jepa_v2__vitl_256__mlp__layer_18/seed_101/train_eval_summary.json,artifacts/probes/intphys2/seed_runs_layerwise_same_l_v1/intphys2__same_l__jepa_v2__vitl_256__mlp__layer_18/seed_101/layer_18/eval,results/verified_layerwise_probe_configs.csv,32,,,,artifact metrics read from train_eval_summary.json
intphys2__same_l__jepa_v2__vitl_256__mlp__layer_18,intphys2__same_l__jepa_v2__vitl_256__mlp__layer_18__seed_102,IntPhys2,intphys2,same_L,V-JEPA 2,ViT-L/16,MLP,mlp,18,18,102,artifact,complete,voe_accuracy,voe_accuracy,99.337748,99.337748,43.137255,68.627451,54.901961,64.705882,2000,2000,false,false,artifacts/probes/intphys2/seed_runs_layerwise_same_l_v1/intphys2__same_l__jepa_v2__vitl_256__mlp__layer_18/seed_102/train_eval_summary.json,artifacts/probes/intphys2/seed_runs_layerwise_same_l_v1/intphys2__same_l__jepa_v2__vitl_256__mlp__layer_18/seed_102/layer_18/eval,results/verified_layerwise_probe_configs.csv,32,,,,artifact metrics read from train_eval_summary.json
intphys2__same_l__jepa_v2__vitl_256__mlp__layer_24,intphys2__same_l__jepa_v2__vitl_256__mlp__layer_24__seed_101,IntPhys2,intphys2,same_L,V-JEPA 2,ViT-L/16,MLP,mlp,24,24,101,artifact,complete,voe_accuracy,voe_accuracy,93.377483,94.536424,33.333333,61.27451,35.294118,58.333333,2000,2000,false,false,artifacts/probes/intphys2/seed_runs_layerwise_same_l_v1/intphys2__same_l__jepa_v2__vitl_256__mlp__layer_24/seed_101/train_eval_summary.json,artifacts/probes/intphys2/seed_runs_layerwise_same_l_v1/intphys2__same_l__jepa_v2__vitl_256__mlp__layer_24/seed_101/layer_24/eval,results/verified_layerwise_probe_configs.csv,33,,,,artifact metrics read from train_eval_summary.json
intphys2__same_l__jepa_v2__vitl_256__mlp__layer_24,intphys2__same_l__jepa_v2__vitl_256__mlp__layer_24__seed_102,IntPhys2,intphys2,same_L,V-JEPA 2,ViT-L/16,MLP,mlp,24,24,102,artifact,complete,voe_accuracy,voe_accuracy,100,96.192053,33.333333,61.764706,35.294118,60.784314,2000,2000,false,false,artifacts/probes/intphys2/seed_runs_layerwise_same_l_v1/intphys2__same_l__jepa_v2__vitl_256__mlp__layer_24/seed_102/train_eval_summary.json,artifacts/probes/intphys2/seed_runs_layerwise_same_l_v1/intphys2__same_l__jepa_v2__vitl_256__mlp__layer_24/seed_102/layer_24/eval,results/verified_layerwise_probe_configs.csv,33,,,,artifact metrics read from train_eval_summary.json
intphys2__same_l__jepa_v2_1__vitl_384__linear__layer_6,intphys2__same_l__jepa_v2_1__vitl_384__linear__layer_6__seed_101,IntPhys2,intphys2,same_L,V-JEPA 2.1,ViT-L/16,Linear,linear,6,6,101,artifact,complete,voe_accuracy,voe_accuracy,27.81457,52.317881,23.529412,51.960784,27.45098,51.960784,50,50,false,false,artifacts/probes/intphys2/seed_runs_layerwise_same_l_v1/intphys2__same_l__jepa_v2_1__vitl_384__linear__layer_6/seed_101/train_eval_summary.json,artifacts/probes/intphys2/seed_runs_layerwise_same_l_v1/intphys2__same_l__jepa_v2_1__vitl_384__linear__layer_6/seed_101/layer_6/eval,results/verified_layerwise_probe_configs.csv,62,,,,artifact metrics read from train_eval_summary.json
intphys2__same_l__jepa_v2_1__vitl_384__linear__layer_6,intphys2__same_l__jepa_v2_1__vitl_384__linear__layer_6__seed_102,IntPhys2,intphys2,same_L,V-JEPA 2.1,ViT-L/16,Linear,linear,6,6,102,artifact,complete,voe_accuracy,voe_accuracy,25.165563,51.490066,9.803922,51.470588,17.647059,49.509804,50,50,false,false,artifacts/probes/intphys2/seed_runs_layerwise_same_l_v1/intphys2__same_l__jepa_v2_1__vitl_384__linear__layer_6/seed_102/train_eval_summary.json,artifacts/probes/intphys2/seed_runs_layerwise_same_l_v1/intphys2__same_l__jepa_v2_1__vitl_384__linear__layer_6/seed_102/layer_6/eval,results/verified_layerwise_probe_configs.csv,62,,,,artifact metrics read from train_eval_summary.json
intphys2__same_l__jepa_v2_1__vitl_384__linear__layer_12,intphys2__same_l__jepa_v2_1__vitl_384__linear__layer_12__seed_101,IntPhys2,intphys2,same_L,V-JEPA 2.1,ViT-L/16,Linear,linear,12,12,101,artifact,complete,voe_accuracy,voe_accuracy,45.695364,53.642384,35.294118,55.392157,25.490196,53.921569,100,100,false,false,artifacts/probes/intphys2/seed_runs_layerwise_same_l_v1/intphys2__same_l__jepa_v2_1__vitl_384__linear__layer_12/seed_101/train_eval_summary.json,artifacts/probes/intphys2/seed_runs_layerwise_same_l_v1/intphys2__same_l__jepa_v2_1__vitl_384__linear__layer_12/seed_101/layer_12/eval,results/verified_layerwise_probe_configs.csv,63,,,,artifact metrics read from train_eval_summary.json
intphys2__same_l__jepa_v2_1__vitl_384__linear__layer_12,intphys2__same_l__jepa_v2_1__vitl_384__linear__layer_12__seed_102,IntPhys2,intphys2,same_L,V-JEPA 2.1,ViT-L/16,Linear,linear,12,12,102,artifact,complete,voe_accuracy,voe_accuracy,45.033113,55.794702,37.254902,54.901961,25.490196,51.470588,100,100,false,false,artifacts/probes/intphys2/seed_runs_layerwise_same_l_v1/intphys2__same_l__jepa_v2_1__vitl_384__linear__layer_12/seed_102/train_eval_summary.json,artifacts/probes/intphys2/seed_runs_layerwise_same_l_v1/intphys2__same_l__jepa_v2_1__vitl_384__linear__layer_12/seed_102/layer_12/eval,results/verified_layerwise_probe_configs.csv,63,,,,artifact metrics read from train_eval_summary.json
intphys2__same_l__jepa_v2_1__vitl_384__linear__layer_18,intphys2__same_l__jepa_v2_1__vitl_384__linear__layer_18__seed_101,IntPhys2,intphys2,same_L,V-JEPA 2.1,ViT-L/16,Linear,linear,18,18,101,artifact,complete,voe_accuracy,voe_accuracy,56.953642,73.178808,35.294118,58.823529,45.098039,61.27451,2000,2000,false,false,artifacts/probes/intphys2/seed_runs_layerwise_same_l_v1/intphys2__same_l__jepa_v2_1__vitl_384__linear__layer_18/seed_101/train_eval_summary.json,artifacts/probes/intphys2/seed_runs_layerwise_same_l_v1/intphys2__same_l__jepa_v2_1__vitl_384__linear__layer_18/seed_101/layer_18/eval,results/verified_layerwise_probe_configs.csv,64,,,,artifact metrics read from train_eval_summary.json
intphys2__same_l__jepa_v2_1__vitl_384__linear__layer_18,intphys2__same_l__jepa_v2_1__vitl_384__linear__layer_18__seed_102,IntPhys2,intphys2,same_L,V-JEPA 2.1,ViT-L/16,Linear,linear,18,18,102,artifact,complete,voe_accuracy,voe_accuracy,55.629139,72.516556,35.294118,59.313725,45.098039,61.764706,2000,2000,false,false,artifacts/probes/intphys2/seed_runs_layerwise_same_l_v1/intphys2__same_l__jepa_v2_1__vitl_384__linear__layer_18/seed_102/train_eval_summary.json,artifacts/probes/intphys2/seed_runs_layerwise_same_l_v1/intphys2__same_l__jepa_v2_1__vitl_384__linear__layer_18/seed_102/layer_18/eval,results/verified_layerwise_probe_configs.csv,64,,,,artifact metrics read from train_eval_summary.json
intphys2__same_l__jepa_v2_1__vitl_384__linear__layer_24,intphys2__same_l__jepa_v2_1__vitl_384__linear__layer_24__seed_101,IntPhys2,intphys2,same_L,V-JEPA 2.1,ViT-L/16,Linear,linear,24,24,101,artifact,complete,voe_accuracy,voe_accuracy,67.549669,76.986755,31.372549,56.862745,27.45098,56.862745,500,500,false,false,artifacts/probes/intphys2/seed_runs_layerwise_same_l_v1/intphys2__same_l__jepa_v2_1__vitl_384__linear__layer_24/seed_101/train_eval_summary.json,artifacts/probes/intphys2/seed_runs_layerwise_same_l_v1/intphys2__same_l__jepa_v2_1__vitl_384__linear__layer_24/seed_101/layer_24/eval,results/verified_layerwise_probe_configs.csv,65,,,,artifact metrics read from train_eval_summary.json
intphys2__same_l__jepa_v2_1__vitl_384__linear__layer_24,intphys2__same_l__jepa_v2_1__vitl_384__linear__layer_24__seed_102,IntPhys2,intphys2,same_L,V-JEPA 2.1,ViT-L/16,Linear,linear,24,24,102,artifact,complete,voe_accuracy,voe_accuracy,62.251656,71.523179,27.45098,57.843137,25.490196,57.352941,500,500,false,false,artifacts/probes/intphys2/seed_runs_layerwise_same_l_v1/intphys2__same_l__jepa_v2_1__vitl_384__linear__layer_24/seed_102/train_eval_summary.json,artifacts/probes/intphys2/seed_runs_layerwise_same_l_v1/intphys2__same_l__jepa_v2_1__vitl_384__linear__layer_24/seed_102/layer_24/eval,results/verified_layerwise_probe_configs.csv,65,,,,artifact metrics read from train_eval_summary.json
intphys2__same_l__jepa_v2_1__vitl_384__mlp__layer_6,intphys2__same_l__jepa_v2_1__vitl_384__mlp__layer_6__seed_101,IntPhys2,intphys2,same_L,V-JEPA 2.1,ViT-L/16,MLP,mlp,6,6,101,artifact,complete,voe_accuracy,voe_accuracy,29.801325,50.662252,11.764706,50.490196,17.647059,50,100,100,false,false,artifacts/probes/intphys2/seed_runs_layerwise_same_l_v1/intphys2__same_l__jepa_v2_1__vitl_384__mlp__layer_6/seed_101/train_eval_summary.json,artifacts/probes/intphys2/seed_runs_layerwise_same_l_v1/intphys2__same_l__jepa_v2_1__vitl_384__mlp__layer_6/seed_101/layer_6/eval,results/verified_layerwise_probe_configs.csv,66,,,,artifact metrics read from train_eval_summary.json
intphys2__same_l__jepa_v2_1__vitl_384__mlp__layer_6,intphys2__same_l__jepa_v2_1__vitl_384__mlp__layer_6__seed_102,IntPhys2,intphys2,same_L,V-JEPA 2.1,ViT-L/16,MLP,mlp,6,6,102,artifact,complete,voe_accuracy,voe_accuracy,21.854305,50.331126,17.647059,51.960784,13.72549,50.490196,100,100,false,false,artifacts/probes/intphys2/seed_runs_layerwise_same_l_v1/intphys2__same_l__jepa_v2_1__vitl_384__mlp__layer_6/seed_102/train_eval_summary.json,artifacts/probes/intphys2/seed_runs_layerwise_same_l_v1/intphys2__same_l__jepa_v2_1__vitl_384__mlp__layer_6/seed_102/layer_6/eval,results/verified_layerwise_probe_configs.csv,66,,,,artifact metrics read from train_eval_summary.json
intphys2__same_l__jepa_v2_1__vitl_384__mlp__layer_12,intphys2__same_l__jepa_v2_1__vitl_384__mlp__layer_12__seed_101,IntPhys2,intphys2,same_L,V-JEPA 2.1,ViT-L/16,MLP,mlp,12,12,101,artifact,complete,voe_accuracy,voe_accuracy,99.337748,81.622517,47.058824,61.27451,41.176471,60.784314,2000,2000,false,false,artifacts/probes/intphys2/seed_runs_layerwise_same_l_v1/intphys2__same_l__jepa_v2_1__vitl_384__mlp__layer_12/seed_101/train_eval_summary.json,artifacts/probes/intphys2/seed_runs_layerwise_same_l_v1/intphys2__same_l__jepa_v2_1__vitl_384__mlp__layer_12/seed_101/layer_12/eval,results/verified_layerwise_probe_configs.csv,67,,,,artifact metrics read from train_eval_summary.json
intphys2__same_l__jepa_v2_1__vitl_384__mlp__layer_12,intphys2__same_l__jepa_v2_1__vitl_384__mlp__layer_12__seed_102,IntPhys2,intphys2,same_L,V-JEPA 2.1,ViT-L/16,MLP,mlp,12,12,102,artifact,complete,voe_accuracy,voe_accuracy,98.013245,91.887417,43.137255,63.235294,35.294118,60.784314,2000,2000,false,false,artifacts/probes/intphys2/seed_runs_layerwise_same_l_v1/intphys2__same_l__jepa_v2_1__vitl_384__mlp__layer_12/seed_102/train_eval_summary.json,artifacts/probes/intphys2/seed_runs_layerwise_same_l_v1/intphys2__same_l__jepa_v2_1__vitl_384__mlp__layer_12/seed_102/layer_12/eval,results/verified_layerwise_probe_configs.csv,67,,,,artifact metrics read from train_eval_summary.json
intphys2__same_l__jepa_v2_1__vitl_384__mlp__layer_18,intphys2__same_l__jepa_v2_1__vitl_384__mlp__layer_18__seed_101,IntPhys2,intphys2,same_L,V-JEPA 2.1,ViT-L/16,MLP,mlp,18,18,101,artifact,complete,voe_accuracy,voe_accuracy,98.675497,89.900662,37.254902,64.215686,49.019608,57.843137,2000,2000,false,false,artifacts/probes/intphys2/seed_runs_layerwise_same_l_v1/intphys2__same_l__jepa_v2_1__vitl_384__mlp__layer_18/seed_101/train_eval_summary.json,artifacts/probes/intphys2/seed_runs_layerwise_same_l_v1/intphys2__same_l__jepa_v2_1__vitl_384__mlp__layer_18/seed_101/layer_18/eval,results/verified_layerwise_probe_configs.csv,68,,,,artifact metrics read from train_eval_summary.json
intphys2__same_l__jepa_v2_1__vitl_384__mlp__layer_18,intphys2__same_l__jepa_v2_1__vitl_384__mlp__layer_18__seed_102,IntPhys2,intphys2,same_L,V-JEPA 2.1,ViT-L/16,MLP,mlp,18,18,102,artifact,complete,voe_accuracy,voe_accuracy,99.337748,94.86755,39.215686,65.196078,54.901961,58.333333,2000,2000,false,false,artifacts/probes/intphys2/seed_runs_layerwise_same_l_v1/intphys2__same_l__jepa_v2_1__vitl_384__mlp__layer_18/seed_102/train_eval_summary.json,artifacts/probes/intphys2/seed_runs_layerwise_same_l_v1/intphys2__same_l__jepa_v2_1__vitl_384__mlp__layer_18/seed_102/layer_18/eval,results/verified_layerwise_probe_configs.csv,68,,,,artifact metrics read from train_eval_summary.json
intphys2__same_l__jepa_v2_1__vitl_384__mlp__layer_24,intphys2__same_l__jepa_v2_1__vitl_384__mlp__layer_24__seed_101,IntPhys2,intphys2,same_L,V-JEPA 2.1,ViT-L/16,MLP,mlp,24,24,101,artifact,complete,voe_accuracy,voe_accuracy,100,98.509934,29.411765,59.313725,33.333333,58.823529,2000,2000,false,false,artifacts/probes/intphys2/seed_runs_layerwise_same_l_v1/intphys2__same_l__jepa_v2_1__vitl_384__mlp__layer_24/seed_101/train_eval_summary.json,artifacts/probes/intphys2/seed_runs_layerwise_same_l_v1/intphys2__same_l__jepa_v2_1__vitl_384__mlp__layer_24/seed_101/layer_24/eval,results/verified_layerwise_probe_configs.csv,69,,,,artifact metrics read from train_eval_summary.json
intphys2__same_l__jepa_v2_1__vitl_384__mlp__layer_24,intphys2__same_l__jepa_v2_1__vitl_384__mlp__layer_24__seed_102,IntPhys2,intphys2,same_L,V-JEPA 2.1,ViT-L/16,MLP,mlp,24,24,102,artifact,complete,voe_accuracy,voe_accuracy,100,98.509934,37.254902,60.784314,31.372549,58.823529,2000,2000,false,false,artifacts/probes/intphys2/seed_runs_layerwise_same_l_v1/intphys2__same_l__jepa_v2_1__vitl_384__mlp__layer_24/seed_102/train_eval_summary.json,artifacts/probes/intphys2/seed_runs_layerwise_same_l_v1/intphys2__same_l__jepa_v2_1__vitl_384__mlp__layer_24/seed_102/layer_24/eval,results/verified_layerwise_probe_configs.csv,69,,,,artifact metrics read from train_eval_summary.json
intphys2__same_l__videomae__vit_large_16_224__linear__layer_6,intphys2__same_l__videomae__vit_large_16_224__linear__layer_6__seed_101,IntPhys2,intphys2,same_L,VideoMAE,ViT-L/16,Linear,linear,6,6,101,artifact,complete,voe_accuracy,voe_accuracy,8.609272,50.496689,17.647059,51.960784,13.72549,49.019608,100,100,false,false,artifacts/probes/intphys2/seed_runs_layerwise_same_l_v1/intphys2__same_l__videomae__vit_large_16_224__linear__layer_6/seed_101/train_eval_summary.json,artifacts/probes/intphys2/seed_runs_layerwise_same_l_v1/intphys2__same_l__videomae__vit_large_16_224__linear__layer_6/seed_101/layer_6/eval,results/verified_layerwise_probe_configs.csv,98,,,,artifact metrics read from train_eval_summary.json
intphys2__same_l__videomae__vit_large_16_224__linear__layer_6,intphys2__same_l__videomae__vit_large_16_224__linear__layer_6__seed_102,IntPhys2,intphys2,same_L,VideoMAE,ViT-L/16,Linear,linear,6,6,102,artifact,complete,voe_accuracy,voe_accuracy,4.635762,50.165563,17.647059,51.470588,17.647059,49.019608,100,100,false,false,artifacts/probes/intphys2/seed_runs_layerwise_same_l_v1/intphys2__same_l__videomae__vit_large_16_224__linear__layer_6/seed_102/train_eval_summary.json,artifacts/probes/intphys2/seed_runs_layerwise_same_l_v1/intphys2__same_l__videomae__vit_large_16_224__linear__layer_6/seed_102/layer_6/eval,results/verified_layerwise_probe_configs.csv,98,,,,artifact metrics read from train_eval_summary.json
intphys2__same_l__videomae__vit_large_16_224__linear__layer_12,intphys2__same_l__videomae__vit_large_16_224__linear__layer_12__seed_101,IntPhys2,intphys2,same_L,VideoMAE,ViT-L/16,Linear,linear,12,12,101,artifact,complete,voe_accuracy,voe_accuracy,35.099338,51.655629,13.72549,52.45098,15.686275,49.509804,50,50,false,false,artifacts/probes/intphys2/seed_runs_layerwise_same_l_v1/intphys2__same_l__videomae__vit_large_16_224__linear__layer_12/seed_101/train_eval_summary.json,artifacts/probes/intphys2/seed_runs_layerwise_same_l_v1/intphys2__same_l__videomae__vit_large_16_224__linear__layer_12/seed_101/layer_12/eval,results/verified_layerwise_probe_configs.csv,99,,,,artifact metrics read from train_eval_summary.json
intphys2__same_l__videomae__vit_large_16_224__linear__layer_12,intphys2__same_l__videomae__vit_large_16_224__linear__layer_12__seed_102,IntPhys2,intphys2,same_L,VideoMAE,ViT-L/16,Linear,linear,12,12,102,artifact,complete,voe_accuracy,voe_accuracy,14.569536,50.165563,19.607843,53.431373,17.647059,50,50,50,false,false,artifacts/probes/intphys2/seed_runs_layerwise_same_l_v1/intphys2__same_l__videomae__vit_large_16_224__linear__layer_12/seed_102/train_eval_summary.json,artifacts/probes/intphys2/seed_runs_layerwise_same_l_v1/intphys2__same_l__videomae__vit_large_16_224__linear__layer_12/seed_102/layer_12/eval,results/verified_layerwise_probe_configs.csv,99,,,,artifact metrics read from train_eval_summary.json
intphys2__same_l__videomae__vit_large_16_224__linear__layer_18,intphys2__same_l__videomae__vit_large_16_224__linear__layer_18__seed_101,IntPhys2,intphys2,same_L,VideoMAE,ViT-L/16,Linear,linear,18,18,101,artifact,complete,voe_accuracy,voe_accuracy,46.357616,62.417219,33.333333,60.294118,39.215686,54.411765,1000,1000,false,false,artifacts/probes/intphys2/seed_runs_layerwise_same_l_v1/intphys2__same_l__videomae__vit_large_16_224__linear__layer_18/seed_101/train_eval_summary.json,artifacts/probes/intphys2/seed_runs_layerwise_same_l_v1/intphys2__same_l__videomae__vit_large_16_224__linear__layer_18/seed_101/layer_18/eval,results/verified_layerwise_probe_configs.csv,100,,,,artifact metrics read from train_eval_summary.json
intphys2__same_l__videomae__vit_large_16_224__linear__layer_18,intphys2__same_l__videomae__vit_large_16_224__linear__layer_18__seed_102,IntPhys2,intphys2,same_L,VideoMAE,ViT-L/16,Linear,linear,18,18,102,artifact,complete,voe_accuracy,voe_accuracy,35.099338,54.635762,35.294118,59.313725,25.490196,54.411765,1000,1000,false,false,artifacts/probes/intphys2/seed_runs_layerwise_same_l_v1/intphys2__same_l__videomae__vit_large_16_224__linear__layer_18/seed_102/train_eval_summary.json,artifacts/probes/intphys2/seed_runs_layerwise_same_l_v1/intphys2__same_l__videomae__vit_large_16_224__linear__layer_18/seed_102/layer_18/eval,results/verified_layerwise_probe_configs.csv,100,,,,artifact metrics read from train_eval_summary.json
intphys2__same_l__videomae__vit_large_16_224__linear__layer_24,intphys2__same_l__videomae__vit_large_16_224__linear__layer_24__seed_101,IntPhys2,intphys2,same_L,VideoMAE,ViT-L/16,Linear,linear,24,24,101,artifact,complete,voe_accuracy,voe_accuracy,52.980132,73.84106,31.372549,58.333333,39.215686,56.372549,2000,2000,false,false,artifacts/probes/intphys2/seed_runs_layerwise_same_l_v1/intphys2__same_l__videomae__vit_large_16_224__linear__layer_24/seed_101/train_eval_summary.json,artifacts/probes/intphys2/seed_runs_layerwise_same_l_v1/intphys2__same_l__videomae__vit_large_16_224__linear__layer_24/seed_101/layer_24/eval,results/verified_layerwise_probe_configs.csv,101,,,,artifact metrics read from train_eval_summary.json
intphys2__same_l__videomae__vit_large_16_224__linear__layer_24,intphys2__same_l__videomae__vit_large_16_224__linear__layer_24__seed_102,IntPhys2,intphys2,same_L,VideoMAE,ViT-L/16,Linear,linear,24,24,102,artifact,complete,voe_accuracy,voe_accuracy,49.668874,68.543046,35.294118,59.313725,35.294118,53.431373,2000,2000,false,false,artifacts/probes/intphys2/seed_runs_layerwise_same_l_v1/intphys2__same_l__videomae__vit_large_16_224__linear__layer_24/seed_102/train_eval_summary.json,artifacts/probes/intphys2/seed_runs_layerwise_same_l_v1/intphys2__same_l__videomae__vit_large_16_224__linear__layer_24/seed_102/layer_24/eval,results/verified_layerwise_probe_configs.csv,101,,,,artifact metrics read from train_eval_summary.json
