dataset,experiment,model_label,backbone,probe,layer_key,n_seeds,seeds,seed_source,test_primary_mean,test_primary_std,test_accuracy_mean,test_accuracy_std,val_primary_mean,val_primary_std,val_accuracy_mean,val_accuracy_std
intphys2,ltx,LTX-13B,LTX-13B,mlp,id:9,3,"42,101,102",ready_manifest,20.915032679738562,7.924415459465452,50.490196078431346,0.4901960784313708,11.111111111111104,4.081698038168875,50.3267973856209,0.5660296756760771
intphys2,ltx,LTX-13B,LTX-13B,mlp,label:noise_0.1_block_12,3,"42,101,102",ready_manifest,29.41176470588234,1.9607843137254672,58.82352941176469,0.9803921568627771,21.568627450980365,3.396178054056597,56.8627450980392,0.4901960784313921
intphys2,ltx,LTX-13B,LTX-13B,mlp,label:noise_0.1_block_24,3,"42,101,102",ready_manifest,44.444444444444414,2.2641187027044354,59.64052287581698,1.132059351352224,30.065359477124183,8.163396076337774,57.35294117647056,1.7674270958156373
intphys2,ltx,LTX-13B,LTX-13B,mlp,label:noise_0.1_block_36,3,"42,101,102",ready_manifest,41.17647058823527,3.396178054056598,59.47712418300651,1.233633077658622,39.869281045751606,2.9951475130429865,61.764705882352935,1.296936917188539
intphys2,ltx,LTX-13B,LTX-13B,mlp,label:noise_0.1_block_48,3,"42,101,102",ready_manifest,18.954248366013065,4.081698038168895,48.202614379084956,1.4975737565215026,28.10457516339868,2.2641187027044025,53.10457516339869,1.233633077658613
intphys2,ltx,LTX-13B,LTX-13B,mlp,label:noise_0.2_block_12,3,"42,101,102",ready_manifest,18.300653594771234,2.995147513043043,51.47058823529411,0.9803921568627487,13.725490196078404,10.917185025156869,52.12418300653593,1.0204245095422155
intphys2,ltx,LTX-13B,LTX-13B,mlp,label:noise_0.2_block_24,3,"42,101,102",ready_manifest,45.09803921568625,3.396178054056604,62.09150326797384,1.4975737565215188,40.52287581699344,4.528237405408805,62.254901960784295,0.8490445135141218
intphys2,ltx,LTX-13B,LTX-13B,mlp,label:noise_0.2_block_36,3,"42,101,102",ready_manifest,35.29411764705881,1.9607843137254939,60.94771241830065,0.7487868782607703,41.17647058823526,1.9607843137254903,63.56209150326797,0.7487868782607602
intphys2,ltx,LTX-13B,LTX-13B,mlp,label:noise_0.2_block_48,3,"42,101,102",ready_manifest,37.25490196078428,5.187747668754064,56.69934640522874,3.18941524443513,22.875816993464024,4.081698038168903,56.535947712418285,0.2830148378380611
intphys2,ltx,LTX-13B,LTX-13B,mlp,label:noise_0.3_block_12,3,"42,101,102",ready_manifest,27.450980392156836,3.396178054056643,58.33333333333333,1.7674270958156668,17.647058823529413,1.9607843137254894,57.189542483660105,0.7487868782607501
intphys2,ltx,LTX-13B,LTX-13B,mlp,label:noise_0.3_block_24,3,"42,101,102",ready_manifest,39.21568627450977,3.3961780540565916,53.59477124183006,1.8558524005883381,35.947712418300654,2.9951475130430323,54.5751633986928,0.5660296756760955
intphys2,ltx,LTX-13B,LTX-13B,mlp,label:noise_0.3_block_36,3,"42,101,102",ready_manifest,33.33333333333332,1.960784313725478,59.640522875816984,0.7487868782607446,34.640522875816984,2.995147513043032,58.98692810457514,1.233633077658646
intphys2,ltx,LTX-13B,LTX-13B,mlp,label:noise_0.3_block_48,3,"42,101,102",ready_manifest,25.490196078431342,3.3961780540566755,53.92156862745096,0.8490445135141361,20.261437908496703,2.2641187027043883,56.69934640522873,0.5660296756760483
intphys2,ltx,LTX-13B,LTX-13B,mlp,label:noise_0.4_block_12,3,"42,101,102",ready_manifest,15.032679738562083,2.2641187027044243,50.16339869281045,1.23363307765862,18.954248366013044,7.924415459465426,51.14379084967319,0.7487868782607695
intphys2,ltx,LTX-13B,LTX-13B,mlp,label:noise_0.4_block_24,3,"42,101,102",ready_manifest,36.60130718954248,2.264118702704411,61.11111111111111,1.0204245095422178,36.60130718954248,2.264118702704411,62.09150326797384,0.2830148378380775
intphys2,ltx,LTX-13B,LTX-13B,mlp,label:noise_0.4_block_36,3,"42,101,102",ready_manifest,36.601307189542474,2.9951475130430523,58.00653594771241,1.4975737565215381,24.183006535947687,1.1320593513521664,58.00653594771241,0.5660296756760955
intphys2,ltx,LTX-13B,LTX-13B,mlp,label:noise_0.4_block_48,3,"42,101,102",ready_manifest,35.294117647058805,6.792356108113282,58.16993464052287,0.7487868782607571,18.954248366013072,1.1320593513522064,55.71895424836599,0.2830148378380283
intphys2,ltx,LTX-13B,LTX-13B,mlp,label:noise_0.5_block_12,3,"42,101,102",ready_manifest,22.875816993464028,2.995147513043,52.45098039215686,0.9803921568627416,14.379084967320232,6.303039713067239,52.28758169934639,0.28301483783803033
intphys2,ltx,LTX-13B,LTX-13B,mlp,label:noise_0.5_block_24,3,"42,101,102",ready_manifest,35.94771241830065,1.1320593513522157,54.73856209150326,1.497573756521522,31.37254901960783,1.9607843137254726,55.88235294117647,0.49019607843137436
intphys2,ltx,LTX-13B,LTX-13B,mlp,label:noise_0.5_block_36,3,"42,101,102",ready_manifest,33.33333333333332,3.396178054056651,54.08496732026142,1.4975737565215521,29.41176470588234,1.9607843137254672,57.51633986928101,1.7215120511197322
intphys2,ltx,LTX-13B,LTX-13B,mlp,label:noise_0.5_block_48,3,"42,101,102",ready_manifest,28.7581699346405,2.9951475130430723,60.62091503267973,0.5660296756761161,20.261437908496728,2.995147513043037,57.35294117647056,5.3330165169037506e-14
intphys2,ltx,LTX-13B,LTX-13B,mlp,label:noise_0.6_block_12,3,"42,101,102",ready_manifest,24.836601307189515,1.1320593513522546,57.51633986928103,1.2336330776586402,16.993464052287578,1.1320593513522044,56.53594771241828,0.748786878260788
intphys2,ltx,LTX-13B,LTX-13B,mlp,label:noise_0.6_block_24,3,"42,101,102",ready_manifest,35.29411764705881,1.960784313725508,62.418300653594756,0.7487868782607261,28.10457516339868,1.1320593513521788,58.16993464052288,0.5660296756760976
intphys2,ltx,LTX-13B,LTX-13B,mlp,label:noise_0.6_block_36,3,"42,101,102",ready_manifest,35.29411764705881,1.9607843137254939,54.901960784313715,1.7674270958156728,30.06535947712417,1.1320593513522197,58.82352941176468,0.8490445135141915
intphys2,ltx,LTX-13B,LTX-13B,mlp,label:noise_0.6_block_48,3,"42,101,102",ready_manifest,31.372549019607828,1.9607843137254868,56.209150326797364,2.0408490190844177,18.95424836601304,2.9951475130429936,55.88235294117645,0.4901960784313708
intphys2,ltx,LTX-13B,LTX-13B,mlp,label:noise_0.7_block_12,3,"42,101,102",ready_manifest,27.45098039215685,5.187747668754081,57.18954248366013,1.9811038648663633,18.300653594771237,1.1320593513522115,56.209150326797364,0.2830148378380939
intphys2,ltx,LTX-13B,LTX-13B,mlp,label:noise_0.7_block_24,3,"42,101,102",ready_manifest,30.718954248366003,6.303039713067286,52.6143790849673,1.7215120511197306,15.032679738562063,7.423409602353251,54.24836601307188,0.7487868782607547
intphys2,ltx,LTX-13B,LTX-13B,mlp,label:noise_0.7_block_36,3,"42,101,102",ready_manifest,33.33333333333332,1.960784313725478,59.31372549019605,1.7674270958157319,28.104575163398682,4.93453231063446,58.33333333333332,2.0511601988091347e-14
intphys2,ltx,LTX-13B,LTX-13B,mlp,label:noise_0.7_block_48,3,"42,101,102",ready_manifest,21.568627450980394,5.1877476687541,50.980392156862735,1.7674270958156806,13.071895424836601,5.990295026086065,54.08496732026143,1.0204245095422364
intphys2,ltx,LTX-13B,LTX-13B,mlp,label:noise_0.8_block_12,3,"42,101,102",ready_manifest,20.915032679738562,7.924415459465452,50.490196078431346,0.4901960784313708,11.111111111111104,4.081698038168875,50.3267973856209,0.5660296756760771
intphys2,ltx,LTX-13B,LTX-13B,mlp,label:noise_0.8_block_24,3,"42,101,102",ready_manifest,12.41830065359476,4.0816980381688825,50.490196078431374,1.296936917188527,8.496732026143784,6.303039713067278,51.470588235294095,0.9803921568627167
intphys2,ltx,LTX-13B,LTX-13B,mlp,label:noise_0.8_block_36,3,"42,101,102",ready_manifest,20.26143790849673,1.1320593513522086,57.35294117647058,0.8490445135141628,20.261437908496703,2.2641187027043883,58.82352941176468,0.8490445135141279
intphys2,ltx,LTX-13B,LTX-13B,mlp,label:noise_0.8_block_48,3,"42,101,102",ready_manifest,19.60784313725487,1.9607843137254442,50.490196078431374,1.470588235294123,10.457516339869276,6.3030397130672835,52.94117647058822,1.2969369171884906
intphys2,ltx,LTX-13B,LTX-13B,mlp,label:noise_0.9_block_12,3,"42,101,102",ready_manifest,22.222222222222214,5.660296756761048,52.77777777777775,2.0408490190844844,13.071895424836574,10.799157935855062,51.470588235294116,0.4901960784313779
intphys2,ltx,LTX-13B,LTX-13B,mlp,label:noise_0.9_block_24,3,"42,101,102",ready_manifest,15.686274509803916,1.9607843137254903,50.326797385620885,1.2336330776586153,8.49673202614378,4.93453231063446,51.79738562091502,1.0204245095422098
intphys2,ltx,LTX-13B,LTX-13B,mlp,label:noise_0.9_block_36,3,"42,101,102",ready_manifest,32.679738562091494,2.99514751304302,56.69934640522875,0.2830148378380447,13.071895424836594,2.995147513043023,55.88235294117645,0.4901960784313708
intphys2,ltx,LTX-13B,LTX-13B,mlp,label:noise_0.9_block_48,3,"42,101,102",ready_manifest,14.379084967320251,1.1320593513522157,52.94117647058821,2.7292962562892606,16.99346405228755,4.081698038168836,58.49673202614379,0.2830148378380488
intphys2,ltx,LTX-13B,LTX-13B,mlp,label:noise_1.0_block_12,3,"42,101,102",ready_manifest,0.0,0.0,50.0,0.0,0.0,0.0,50.0,0.0
intphys2,ltx,LTX-13B,LTX-13B,mlp,label:noise_1.0_block_24,3,"42,101,102",ready_manifest,0.0,0.0,50.0,0.0,0.0,0.0,50.0,0.0
intphys2,ltx,LTX-13B,LTX-13B,mlp,label:noise_1.0_block_36,3,"42,101,102",ready_manifest,0.0,0.0,50.0,0.0,0.0,0.0,50.0,0.0
intphys2,ltx,LTX-13B,LTX-13B,mlp,label:noise_1.0_block_48,3,"42,101,102",ready_manifest,0.0,0.0,50.0,0.0,0.0,0.0,50.0,0.0
intphys2,ltx,LTX-13B,LTX-13B,temporal_attn,id:34,3,"42,101,102",ready_manifest,48.36601307189542,6.886048204478918,66.83006535947712,1.9811038648663633,49.01960784313726,3.9215686274509807,65.19607843137256,0.8490445135141546
intphys2,ltx,LTX-13B,LTX-13B,temporal_attn,id:36,3,"42,101,102",ready_manifest,44.44444444444444,4.081698038168886,60.947712418300654,2.8722869005305465,36.60130718954248,4.081698038168887,64.37908496732027,0.7487868782607641
intphys2,ltx,LTX-13B,LTX-13B,temporal_attn,id:38,3,"42,101,102",ready_manifest,44.44444444444444,2.9951475130430336,62.90849673202614,0.2830148378380549,51.63398692810458,5.990295026086059,65.68627450980392,0.8490445135141463
intphys2,ltx,LTX-13B,LTX-13B,temporal_attn,id:39,3,"42,101,102",ready_manifest,45.09803921568628,1.9607843137254832,67.15686274509804,2.5938738343770456,52.287581699346404,4.9345323106344745,69.44444444444444,1.855852400588321
intphys2,ltx,LTX-13B,LTX-13B,temporal_attn,label:34,3,"42,101,102",ready_manifest,48.36601307189542,6.886048204478918,66.83006535947712,1.9811038648663633,49.01960784313726,3.9215686274509807,65.19607843137256,0.8490445135141546
intphys2,ltx,LTX-13B,LTX-13B,temporal_attn,label:36,3,"42,101,102",ready_manifest,44.44444444444444,4.081698038168886,60.947712418300654,2.8722869005305465,36.60130718954248,4.081698038168887,64.37908496732027,0.7487868782607641
intphys2,ltx,LTX-13B,LTX-13B,temporal_attn,label:38,3,"42,101,102",ready_manifest,44.44444444444444,2.9951475130430336,62.90849673202614,0.2830148378380549,51.63398692810458,5.990295026086059,65.68627450980392,0.8490445135141463
intphys2,ltx,LTX-13B,LTX-13B,temporal_attn,label:39,3,"42,101,102",ready_manifest,45.09803921568628,1.9607843137254832,67.15686274509804,2.5938738343770456,52.287581699346404,4.9345323106344745,69.44444444444444,1.855852400588321
intphys2,ltx,LTX-2B,LTX-2B,linear,id:1,3,"42,101,102",ready_manifest,0.0,0.0,50.0,0.0,0.0,0.0,50.0,0.0
intphys2,ltx,LTX-2B,LTX-2B,linear,id:10,3,"42,101,102",ready_manifest,6.5359477124183005,2.995147513043033,50.81699346405228,0.5660296756761057,10.45751633986928,6.30303971306729,52.94117647058823,0.8490445135141504
intphys2,ltx,LTX-2B,LTX-2B,linear,id:11,3,"42,101,102",ready_manifest,10.457516339869281,4.081698038168888,48.20261437908497,2.264118702704419,15.68627450980392,8.985442539129096,53.92156862745099,1.698089027028309
intphys2,ltx,LTX-2B,LTX-2B,linear,id:12,3,"42,101,102",ready_manifest,22.875816993464053,6.886048204478916,51.47058823529412,2.5471335405424678,12.41830065359477,6.8860482044789135,54.248366013071895,1.855852400588325
intphys2,ltx,LTX-2B,LTX-2B,linear,id:13,3,"42,101,102",ready_manifest,11.11111111111111,2.995147513043033,50.98039215686275,1.6980890270283173,13.72549019607843,3.3961780540566213,52.287581699346404,1.4150741891902563
intphys2,ltx,LTX-2B,LTX-2B,linear,id:14,3,"42,101,102",ready_manifest,23.529411764705884,6.792356108113247,53.92156862745098,1.470588235294123,14.379084967320264,13.055545330351755,55.22875816993464,0.7487868782607617
intphys2,ltx,LTX-2B,LTX-2B,linear,id:15,3,"42,101,102",ready_manifest,12.418300653594772,4.081698038168888,51.63398692810457,2.0408490190844404,13.071895424836601,9.869064621268953,54.90196078431373,3.43137254901961
intphys2,ltx,LTX-2B,LTX-2B,linear,id:16,3,"42,101,102",ready_manifest,10.457516339869281,6.303039713067292,51.79738562091503,1.9811038648663633,11.76470588235294,3.9215686274509793,55.22875816993464,1.5757599282668244
intphys2,ltx,LTX-2B,LTX-2B,linear,id:17,3,"42,101,102",ready_manifest,16.33986928104575,1.1320593513522064,52.450980392156865,2.5938738343770553,14.379084967320262,4.934532310634475,54.24836601307189,0.28301483783805287
intphys2,ltx,LTX-2B,LTX-2B,linear,id:18,3,"42,101,102",ready_manifest,16.33986928104575,1.132059351352209,50.98039215686275,2.5938738343770527,14.379084967320262,2.9951475130430336,53.431372549019606,0.49019607843136725
intphys2,ltx,LTX-2B,LTX-2B,linear,id:19,3,"42,101,102",ready_manifest,13.72549019607843,6.792356108113243,51.96078431372549,2.1367151684022883,10.457516339869281,6.8860482044789135,53.267973856209146,1.0204245095422206
intphys2,ltx,LTX-2B,LTX-2B,linear,id:2,3,"42,101,102",ready_manifest,0.0,0.0,50.0,0.0,0.0,0.0,50.0,0.0
intphys2,ltx,LTX-2B,LTX-2B,linear,id:20,3,"42,101,102",ready_manifest,16.99346405228758,4.081698038168886,50.81699346405229,1.4975737565215157,15.686274509803921,5.187747668754098,52.77777777777777,1.4975737565215101
intphys2,ltx,LTX-2B,LTX-2B,linear,id:21,3,"42,101,102",ready_manifest,12.418300653594772,2.9951475130430323,52.450980392156865,1.296936917188527,13.071895424836601,5.990295026086065,52.94117647058824,0.9803921568627381
intphys2,ltx,LTX-2B,LTX-2B,linear,id:22,3,"42,101,102",ready_manifest,17.647058823529413,5.187747668754099,53.431372549019606,2.13671516840229,15.032679738562091,2.2641187027044127,53.59477124183006,1.0204245095422229
intphys2,ltx,LTX-2B,LTX-2B,linear,id:23,3,"42,101,102",ready_manifest,7.8431372549019605,3.9215686274509802,49.18300653594771,0.7487868782607578,18.30065359477124,6.886048204478912,53.43137254901961,1.470588235294116
intphys2,ltx,LTX-2B,LTX-2B,linear,id:24,3,"42,101,102",ready_manifest,17.647058823529413,3.9215686274509807,53.26797385620915,3.189415244435154,14.37908496732026,7.423409602353298,53.75816993464053,1.7215120511197275
intphys2,ltx,LTX-2B,LTX-2B,linear,id:25,3,"42,101,102",ready_manifest,9.803921568627452,1.96078431372549,52.77777777777778,2.418079834468747,12.41830065359477,7.92441545946545,54.24836601307189,0.28301483783805287
intphys2,ltx,LTX-2B,LTX-2B,linear,id:26,3,"42,101,102",ready_manifest,11.764705882352942,1.9607843137254903,52.287581699346404,1.7215120511197313,15.68627450980392,8.985442539129096,53.75816993464053,1.4150741891902563
intphys2,ltx,LTX-2B,LTX-2B,linear,id:27,3,"42,101,102",ready_manifest,22.875816993464053,6.303039713067292,50.81699346405229,2.699789483963775,15.686274509803921,1.9607843137254886,55.06535947712418,0.5660296756761078
intphys2,ltx,LTX-2B,LTX-2B,linear,id:28,3,"42,101,102",ready_manifest,14.379084967320262,6.886048204478916,53.75816993464052,4.169068896134993,15.686274509803921,5.882352941176469,55.22875816993464,1.2336330776586242
intphys2,ltx,LTX-2B,LTX-2B,linear,id:29,3,"42,101,102",ready_manifest,8.49673202614379,1.132059351352209,53.26797385620915,0.7487868782607571,13.071895424836601,5.990295026086065,54.248366013071895,1.4150741891902603
intphys2,ltx,LTX-2B,LTX-2B,linear,id:3,3,"42,101,102",ready_manifest,0.0,0.0,50.0,0.0,0.0,0.0,50.0,0.0
intphys2,ltx,LTX-2B,LTX-2B,linear,id:30,3,"42,101,102",ready_manifest,21.568627450980394,5.88235294117647,53.26797385620915,1.9811038648663664,20.261437908496735,7.924415459465456,54.73856209150326,1.8558524005883195
intphys2,ltx,LTX-2B,LTX-2B,linear,id:31,3,"42,101,102",ready_manifest,12.41830065359477,2.995147513043031,49.673202614379086,1.9811038648663633,11.76470588235294,8.546860673609164,53.59477124183007,0.28301483783805287
intphys2,ltx,LTX-2B,LTX-2B,linear,id:32,3,"42,101,102",ready_manifest,7.8431372549019605,3.3961780540566218,48.03921568627451,0.4901960784313708,16.99346405228758,5.660296756761035,53.92156862745098,2.7292962562892256
intphys2,ltx,LTX-2B,LTX-2B,linear,id:33,3,"42,101,102",ready_manifest,9.15032679738562,4.081698038168889,49.346405228758165,0.5660296756761057,10.45751633986928,6.30303971306729,51.79738562091504,0.28301483783805287
intphys2,ltx,LTX-2B,LTX-2B,linear,id:34,3,"42,101,102",ready_manifest,21.56862745098039,5.1877476687541,55.22875816993464,1.5757599282668244,16.99346405228758,4.081698038168886,57.67973856209151,0.5660296756761098
intphys2,ltx,LTX-2B,LTX-2B,linear,id:35,3,"42,101,102",ready_manifest,16.339869281045754,5.990295026086065,51.63398692810458,1.98110386486636,14.37908496732026,4.081698038168886,54.411764705882355,0.8490445135141608
intphys2,ltx,LTX-2B,LTX-2B,linear,id:36,3,"42,101,102",ready_manifest,16.99346405228758,4.52823740540883,52.124183006535944,1.4975737565215188,15.68627450980392,8.54686067360916,54.73856209150327,2.210416545501413
intphys2,ltx,LTX-2B,LTX-2B,linear,id:37,3,"42,101,102",ready_manifest,7.8431372549019605,5.187747668754099,49.83660130718955,1.9811038648663664,12.41830065359477,2.995147513043031,52.77777777777778,1.0204245095422189
intphys2,ltx,LTX-2B,LTX-2B,linear,id:38,3,"42,101,102",ready_manifest,6.5359477124183,7.92441545946545,50.81699346405229,1.0204245095422269,15.032679738562091,4.528237405408829,52.124183006535944,1.4975737565215188
intphys2,ltx,LTX-2B,LTX-2B,linear,id:39,3,"42,101,102",ready_manifest,16.99346405228758,2.9951475130430327,50.81699346405229,1.233633077658619,12.41830065359477,9.672319337874994,53.59477124183007,1.7215120511197244
intphys2,ltx,LTX-2B,LTX-2B,linear,id:4,3,"42,101,102",ready_manifest,0.0,0.0,50.0,0.0,0.0,0.0,50.0,0.0
intphys2,ltx,LTX-2B,LTX-2B,linear,id:40,3,"42,101,102",ready_manifest,16.33986928104575,2.995147513043031,52.77777777777778,0.748786878260754,15.03267973856209,5.660296756761037,54.248366013071895,1.855852400588325
intphys2,ltx,LTX-2B,LTX-2B,linear,id:5,3,"42,101,102",ready_manifest,5.88235294117647,3.921568627450981,49.01960784313726,0.8490445135141587,14.37908496732026,2.2641187027044145,50.98039215686274,0.8490445135141546
intphys2,ltx,LTX-2B,LTX-2B,linear,id:6,3,"42,101,102",ready_manifest,11.764705882352942,5.882352941176472,49.346405228758165,1.0204245095422217,16.33986928104575,4.528237405408828,53.43137254901961,2.1367151684022883
intphys2,ltx,LTX-2B,LTX-2B,linear,id:7,3,"42,101,102",ready_manifest,20.26143790849673,7.423409602353298,51.307189542483655,2.787372893665356,16.33986928104575,1.132059351352209,53.92156862745098,0.4901960784313708
intphys2,ltx,LTX-2B,LTX-2B,linear,id:8,3,"42,101,102",ready_manifest,16.33986928104575,6.30303971306729,50.98039215686275,1.470588235294116,17.647058823529413,9.80392156862745,52.614379084967325,1.1320593513521993
intphys2,ltx,LTX-2B,LTX-2B,linear,id:9,3,"42,101,102",ready_manifest,12.418300653594772,8.163396076337776,50.326797385620914,1.1320593513522075,13.72549019607843,7.069708383262723,52.12418300653595,1.0204245095422257
intphys2,ltx,LTX-2B,LTX-2B,linear,label:noise_0.1_block_14,3,"42,101,102",ready_manifest,6.5359477124183,7.92441545946545,50.81699346405229,1.0204245095422269,15.032679738562091,4.528237405408829,52.124183006535944,1.4975737565215188
intphys2,ltx,LTX-2B,LTX-2B,linear,label:noise_0.1_block_21,3,"42,101,102",ready_manifest,16.99346405228758,2.9951475130430327,50.81699346405229,1.233633077658619,12.41830065359477,9.672319337874994,53.59477124183007,1.7215120511197244
intphys2,ltx,LTX-2B,LTX-2B,linear,label:noise_0.1_block_28,3,"42,101,102",ready_manifest,16.33986928104575,2.995147513043031,52.77777777777778,0.748786878260754,15.03267973856209,5.660296756761037,54.248366013071895,1.855852400588325
intphys2,ltx,LTX-2B,LTX-2B,linear,label:noise_0.1_block_7,3,"42,101,102",ready_manifest,7.8431372549019605,5.187747668754099,49.83660130718955,1.9811038648663664,12.41830065359477,2.995147513043031,52.77777777777778,1.0204245095422189
intphys2,ltx,LTX-2B,LTX-2B,linear,label:noise_0.2_block_14,3,"42,101,102",ready_manifest,21.56862745098039,5.1877476687541,55.22875816993464,1.5757599282668244,16.99346405228758,4.081698038168886,57.67973856209151,0.5660296756761098
intphys2,ltx,LTX-2B,LTX-2B,linear,label:noise_0.2_block_21,3,"42,101,102",ready_manifest,16.339869281045754,5.990295026086065,51.63398692810458,1.98110386486636,14.37908496732026,4.081698038168886,54.411764705882355,0.8490445135141608
intphys2,ltx,LTX-2B,LTX-2B,linear,label:noise_0.2_block_28,3,"42,101,102",ready_manifest,16.99346405228758,4.52823740540883,52.124183006535944,1.4975737565215188,15.68627450980392,8.54686067360916,54.73856209150327,2.210416545501413
intphys2,ltx,LTX-2B,LTX-2B,linear,label:noise_0.2_block_7,3,"42,101,102",ready_manifest,9.15032679738562,4.081698038168889,49.346405228758165,0.5660296756761057,10.45751633986928,6.30303971306729,51.79738562091504,0.28301483783805287
intphys2,ltx,LTX-2B,LTX-2B,linear,label:noise_0.3_block_14,3,"42,101,102",ready_manifest,21.568627450980394,5.88235294117647,53.26797385620915,1.9811038648663664,20.261437908496735,7.924415459465456,54.73856209150326,1.8558524005883195
intphys2,ltx,LTX-2B,LTX-2B,linear,label:noise_0.3_block_21,3,"42,101,102",ready_manifest,12.41830065359477,2.995147513043031,49.673202614379086,1.9811038648663633,11.76470588235294,8.546860673609164,53.59477124183007,0.28301483783805287
intphys2,ltx,LTX-2B,LTX-2B,linear,label:noise_0.3_block_28,3,"42,101,102",ready_manifest,7.8431372549019605,3.3961780540566218,48.03921568627451,0.4901960784313708,16.99346405228758,5.660296756761035,53.92156862745098,2.7292962562892256
intphys2,ltx,LTX-2B,LTX-2B,linear,label:noise_0.3_block_7,3,"42,101,102",ready_manifest,8.49673202614379,1.132059351352209,53.26797385620915,0.7487868782607571,13.071895424836601,5.990295026086065,54.248366013071895,1.4150741891902603
intphys2,ltx,LTX-2B,LTX-2B,linear,label:noise_0.4_block_14,3,"42,101,102",ready_manifest,11.764705882352942,1.9607843137254903,52.287581699346404,1.7215120511197313,15.68627450980392,8.985442539129096,53.75816993464053,1.4150741891902563
intphys2,ltx,LTX-2B,LTX-2B,linear,label:noise_0.4_block_21,3,"42,101,102",ready_manifest,22.875816993464053,6.303039713067292,50.81699346405229,2.699789483963775,15.686274509803921,1.9607843137254886,55.06535947712418,0.5660296756761078
intphys2,ltx,LTX-2B,LTX-2B,linear,label:noise_0.4_block_28,3,"42,101,102",ready_manifest,14.379084967320262,6.886048204478916,53.75816993464052,4.169068896134993,15.686274509803921,5.882352941176469,55.22875816993464,1.2336330776586242
intphys2,ltx,LTX-2B,LTX-2B,linear,label:noise_0.4_block_7,3,"42,101,102",ready_manifest,9.803921568627452,1.96078431372549,52.77777777777778,2.418079834468747,12.41830065359477,7.92441545946545,54.24836601307189,0.28301483783805287
intphys2,ltx,LTX-2B,LTX-2B,linear,label:noise_0.5_block_14,3,"42,101,102",ready_manifest,17.647058823529413,5.187747668754099,53.431372549019606,2.13671516840229,15.032679738562091,2.2641187027044127,53.59477124183006,1.0204245095422229
intphys2,ltx,LTX-2B,LTX-2B,linear,label:noise_0.5_block_21,3,"42,101,102",ready_manifest,7.8431372549019605,3.9215686274509802,49.18300653594771,0.7487868782607578,18.30065359477124,6.886048204478912,53.43137254901961,1.470588235294116
intphys2,ltx,LTX-2B,LTX-2B,linear,label:noise_0.5_block_28,3,"42,101,102",ready_manifest,17.647058823529413,3.9215686274509807,53.26797385620915,3.189415244435154,14.37908496732026,7.423409602353298,53.75816993464053,1.7215120511197275
intphys2,ltx,LTX-2B,LTX-2B,linear,label:noise_0.5_block_7,3,"42,101,102",ready_manifest,12.418300653594772,2.9951475130430323,52.450980392156865,1.296936917188527,13.071895424836601,5.990295026086065,52.94117647058824,0.9803921568627381
intphys2,ltx,LTX-2B,LTX-2B,linear,label:noise_0.6_block_14,3,"42,101,102",ready_manifest,16.33986928104575,1.132059351352209,50.98039215686275,2.5938738343770527,14.379084967320262,2.9951475130430336,53.431372549019606,0.49019607843136725
intphys2,ltx,LTX-2B,LTX-2B,linear,label:noise_0.6_block_21,3,"42,101,102",ready_manifest,13.72549019607843,6.792356108113243,51.96078431372549,2.1367151684022883,10.457516339869281,6.8860482044789135,53.267973856209146,1.0204245095422206
intphys2,ltx,LTX-2B,LTX-2B,linear,label:noise_0.6_block_28,3,"42,101,102",ready_manifest,16.99346405228758,4.081698038168886,50.81699346405229,1.4975737565215157,15.686274509803921,5.187747668754098,52.77777777777777,1.4975737565215101
intphys2,ltx,LTX-2B,LTX-2B,linear,label:noise_0.6_block_7,3,"42,101,102",ready_manifest,16.33986928104575,1.1320593513522064,52.450980392156865,2.5938738343770553,14.379084967320262,4.934532310634475,54.24836601307189,0.28301483783805287
intphys2,ltx,LTX-2B,LTX-2B,linear,label:noise_0.7_block_14,3,"42,101,102",ready_manifest,23.529411764705884,6.792356108113247,53.92156862745098,1.470588235294123,14.379084967320264,13.055545330351755,55.22875816993464,0.7487868782607617
intphys2,ltx,LTX-2B,LTX-2B,linear,label:noise_0.7_block_21,3,"42,101,102",ready_manifest,12.418300653594772,4.081698038168888,51.63398692810457,2.0408490190844404,13.071895424836601,9.869064621268953,54.90196078431373,3.43137254901961
intphys2,ltx,LTX-2B,LTX-2B,linear,label:noise_0.7_block_28,3,"42,101,102",ready_manifest,10.457516339869281,6.303039713067292,51.79738562091503,1.9811038648663633,11.76470588235294,3.9215686274509793,55.22875816993464,1.5757599282668244
intphys2,ltx,LTX-2B,LTX-2B,linear,label:noise_0.7_block_7,3,"42,101,102",ready_manifest,11.11111111111111,2.995147513043033,50.98039215686275,1.6980890270283173,13.72549019607843,3.3961780540566213,52.287581699346404,1.4150741891902563
intphys2,ltx,LTX-2B,LTX-2B,linear,label:noise_0.8_block_14,3,"42,101,102",ready_manifest,6.5359477124183005,2.995147513043033,50.81699346405228,0.5660296756761057,10.45751633986928,6.30303971306729,52.94117647058823,0.8490445135141504
intphys2,ltx,LTX-2B,LTX-2B,linear,label:noise_0.8_block_21,3,"42,101,102",ready_manifest,10.457516339869281,4.081698038168888,48.20261437908497,2.264118702704419,15.68627450980392,8.985442539129096,53.92156862745099,1.698089027028309
