dataset,experiment,model_label,backbone,probe,layer_key,layer,layer_label,config_id,manifest_seeds,expected_seeds,loaded_n_seeds,loaded_seeds,missing_loaded_seeds,loaded_seed_source,test_primary_mean,test_primary_std,status,manifest
intphys2,same_L,V-JEPA 2,ViT-L/16,temporal_attn,id:6,6,6,intphys2__same_l__v_jepa_2__vit_l_16__temporal_attn__layer_6,"101,102","42,101,102",3,"42,101,102",,attentive_continuation,20.92,5.99,OK,seed_manifest_layerwise_same_l_attentive_v1.csv
intphys2,backbone_sweep,V-JEPA 2.1,ViT-B/16,temporal_attn,id:12,12,12,intphys2__backbone_sweep__v_jepa_2_1__vit_b_16__temporal_attn__layer_12,"101,102","42,101,102",3,"42,101,102",,attentive_continuation,52.29,7.92,OK,seed_manifest_layerwise_backbone_sweep_attentive_v1.csv
intphys2,backbone_sweep,V-JEPA 2.1,ViT-B/16,temporal_attn,id:3,3,3,intphys2__backbone_sweep__v_jepa_2_1__vit_b_16__temporal_attn__layer_3,"101,102","42,101,102",3,"42,101,102",,attentive_continuation,11.11,3.0,OK,seed_manifest_layerwise_backbone_sweep_attentive_v1.csv
intphys2,backbone_sweep,V-JEPA 2.1,ViT-B/16,temporal_attn,id:6,6,6,intphys2__backbone_sweep__v_jepa_2_1__vit_b_16__temporal_attn__layer_6,"101,102","42,101,102",3,"42,101,102",,attentive_continuation,16.99,4.53,OK,seed_manifest_layerwise_backbone_sweep_attentive_v1.csv
intphys2,backbone_sweep,V-JEPA 2.1,ViT-B/16,temporal_attn,id:9,9,9,intphys2__backbone_sweep__v_jepa_2_1__vit_b_16__temporal_attn__layer_9,"101,102","42,101,102",3,"42,101,102",,attentive_continuation,55.56,3.0,OK,seed_manifest_layerwise_backbone_sweep_attentive_v1.csv
intphys2,backbone_sweep,V-JEPA 2.1,ViT-G/16,temporal_attn,id:10,10,10,intphys2__backbone_sweep__v_jepa_2_1__vit_g_16__temporal_attn__layer_10,"101,102","42,101,102",3,"42,101,102",,attentive_continuation,24.18,7.92,OK,seed_manifest_layerwise_backbone_sweep_attentive_v1.csv
intphys2,backbone_sweep,V-JEPA 2.1,ViT-G/16,temporal_attn,id:20,20,20,intphys2__backbone_sweep__v_jepa_2_1__vit_g_16__temporal_attn__layer_20,"101,102","42,101,102",3,"42,101,102",,attentive_continuation,41.83,4.53,OK,seed_manifest_layerwise_backbone_sweep_attentive_v1.csv
intphys2,backbone_sweep,V-JEPA 2.1,ViT-G/16,temporal_attn,id:30,30,30,intphys2__backbone_sweep__v_jepa_2_1__vit_g_16__temporal_attn__layer_30,"101,102","42,101,102",3,"42,101,102",,attentive_continuation,56.21,5.66,OK,seed_manifest_layerwise_backbone_sweep_attentive_v1.csv
intphys2,backbone_sweep,V-JEPA 2.1,ViT-G/16,temporal_attn,id:40,40,40,intphys2__backbone_sweep__v_jepa_2_1__vit_g_16__temporal_attn__layer_40,"101,102","42,101,102",3,"42,101,102",,attentive_continuation,65.36,4.08,OK,seed_manifest_layerwise_backbone_sweep_attentive_v1.csv
intphys2,main,V-JEPA 2.1,ViT-Gigantic/16,temporal_attn,id:12,12,12,intphys2__main__v_jepa_2_1__vit_gigantic_16__temporal_attn__layer_12,"101,102","42,101,102",3,"42,101,102",,attentive_continuation,17.65,5.19,OK,seed_manifest_layerwise_main_attentive_intphys2_v1.csv
intphys2,main,V-JEPA 2.1,ViT-Gigantic/16,temporal_attn,id:24,24,24,intphys2__main__v_jepa_2_1__vit_gigantic_16__temporal_attn__layer_24,"101,102","42,101,102",3,"42,101,102",,attentive_continuation,50.98,1.96,OK,seed_manifest_layerwise_main_attentive_intphys2_v1.csv
intphys2,main,V-JEPA 2.1,ViT-Gigantic/16,temporal_attn,id:38,38,38,intphys2__main__v_jepa_2_1__vit_gigantic_16__temporal_attn__layer_38,"101,102","42,101,102",3,"42,101,102",,attentive_continuation,58.82,5.19,OK,seed_manifest_layerwise_main_attentive_intphys2_v1.csv
intphys2,main,V-JEPA 2.1,ViT-Gigantic/16,temporal_attn,id:48,48,48,intphys2__main__v_jepa_2_1__vit_gigantic_16__temporal_attn__layer_48,"101,102","42,101,102",3,"42,101,102",,attentive_continuation,58.82,1.96,OK,seed_manifest_layerwise_main_attentive_intphys2_v1.csv
intphys2,same_L,V-JEPA 2.1,ViT-L/16,temporal_attn,id:12,12,12,intphys2__same_l__v_jepa_2_1__vit_l_16__temporal_attn__layer_12,"101,102","42,101,102",3,"42,101,102",,attentive_continuation,15.03,2.26,OK,seed_manifest_layerwise_same_l_attentive_v1.csv
intphys2,same_L,V-JEPA 2.1,ViT-L/16,temporal_attn,id:18,18,18,intphys2__same_l__v_jepa_2_1__vit_l_16__temporal_attn__layer_18,"101,102","42,101,102",3,"42,101,102",,attentive_continuation,56.86,3.92,OK,seed_manifest_layerwise_same_l_attentive_v1.csv
intphys2,same_L,V-JEPA 2.1,ViT-L/16,temporal_attn,id:24,24,24,intphys2__same_l__v_jepa_2_1__vit_l_16__temporal_attn__layer_24,"101,102","42,101,102",3,"42,101,102",,attentive_continuation,67.32,8.84,OK,seed_manifest_layerwise_same_l_attentive_v1.csv
intphys2,same_L,V-JEPA 2.1,ViT-L/16,temporal_attn,id:6,6,6,intphys2__same_l__v_jepa_2_1__vit_l_16__temporal_attn__layer_6,"101,102","42,101,102",3,"42,101,102",,attentive_continuation,9.15,7.42,OK,seed_manifest_layerwise_same_l_attentive_v1.csv
intphys2,main,VideoMAE,ViT-H/16,temporal_attn,id:16,16,16,intphys2__main__videomae__vit_h_16__temporal_attn__layer_16,"101,102","42,101,102",3,"42,101,102",,attentive_continuation,56.86,3.4,OK,seed_manifest_layerwise_main_attentive_intphys2_v1.csv
intphys2,main,VideoMAE,ViT-H/16,temporal_attn,id:24,24,24,intphys2__main__videomae__vit_h_16__temporal_attn__layer_24,"101,102","42,101,102",3,"42,101,102",,attentive_continuation,73.86,4.53,OK,seed_manifest_layerwise_main_attentive_intphys2_v1.csv
intphys2,main,VideoMAE,ViT-H/16,temporal_attn,id:32,32,32,intphys2__main__videomae__vit_h_16__temporal_attn__layer_32,"101,102","42,101,102",3,"42,101,102",,attentive_continuation,37.25,3.92,OK,seed_manifest_layerwise_main_attentive_intphys2_v1.csv
intphys2,main,VideoMAE,ViT-H/16,temporal_attn,id:8,8,8,intphys2__main__videomae__vit_h_16__temporal_attn__layer_8,"101,102","42,101,102",3,"42,101,102",,attentive_continuation,18.95,4.93,OK,seed_manifest_layerwise_main_attentive_intphys2_v1.csv
intphys2,same_L,VideoMAE,ViT-L/16,temporal_attn,id:12,12,12,intphys2__same_l__videomae__vit_l_16__temporal_attn__layer_12,"101,102","42,101,102",3,"42,101,102",,attentive_continuation,2.61,4.53,OK,seed_manifest_layerwise_same_l_attentive_v1.csv
intphys2,same_L,VideoMAE,ViT-L/16,temporal_attn,id:18,18,18,intphys2__same_l__videomae__vit_l_16__temporal_attn__layer_18,"101,102","42,101,102",3,"42,101,102",,attentive_continuation,60.13,6.3,OK,seed_manifest_layerwise_same_l_attentive_v1.csv
intphys2,same_L,VideoMAE,ViT-L/16,temporal_attn,id:24,24,24,intphys2__same_l__videomae__vit_l_16__temporal_attn__layer_24,"101,102","42,101,102",3,"42,101,102",,attentive_continuation,69.93,4.08,OK,seed_manifest_layerwise_same_l_attentive_v1.csv
intphys2,same_L,VideoMAE,ViT-L/16,temporal_attn,id:6,6,6,intphys2__same_l__videomae__vit_l_16__temporal_attn__layer_6,"101,102","42,101,102",3,"42,101,102",,attentive_continuation,10.46,6.3,OK,seed_manifest_layerwise_same_l_attentive_v1.csv
intphys2,backbone_sweep,VideoMAE-v2,ViT-B/16,temporal_attn,id:12,12,12,intphys2__backbone_sweep__videomae_v2__vit_b_16__temporal_attn__layer_12,"101,102","42,101,102",3,"42,101,102",,attentive_continuation,36.6,6.89,OK,seed_manifest_layerwise_backbone_sweep_attentive_v1.csv
intphys2,backbone_sweep,VideoMAE-v2,ViT-B/16,temporal_attn,id:3,3,3,intphys2__backbone_sweep__videomae_v2__vit_b_16__temporal_attn__layer_3,"101,102","42,101,102",3,"42,101,102",,attentive_continuation,13.73,5.19,OK,seed_manifest_layerwise_backbone_sweep_attentive_v1.csv
intphys2,backbone_sweep,VideoMAE-v2,ViT-B/16,temporal_attn,id:6,6,6,intphys2__backbone_sweep__videomae_v2__vit_b_16__temporal_attn__layer_6,"101,102","42,101,102",3,"42,101,102",,attentive_continuation,45.75,4.53,OK,seed_manifest_layerwise_backbone_sweep_attentive_v1.csv
intphys2,backbone_sweep,VideoMAE-v2,ViT-B/16,temporal_attn,id:9,9,9,intphys2__backbone_sweep__videomae_v2__vit_b_16__temporal_attn__layer_9,"101,102","42,101,102",3,"42,101,102",,attentive_continuation,56.21,4.08,OK,seed_manifest_layerwise_backbone_sweep_attentive_v1.csv
intphys2,main,VideoMAE-v2,ViT-G/16,temporal_attn,id:10,10,10,intphys2__main__videomae_v2__vit_g_16__temporal_attn__layer_10,"101,102","42,101,102",3,"42,101,102",,attentive_continuation,22.88,3.0,OK,seed_manifest_layerwise_main_attentive_intphys2_v1.csv
intphys2,main,VideoMAE-v2,ViT-G/16,temporal_attn,id:20,20,20,intphys2__main__videomae_v2__vit_g_16__temporal_attn__layer_20,"101,102","42,101,102",3,"42,101,102",,attentive_continuation,58.82,6.79,OK,seed_manifest_layerwise_main_attentive_intphys2_v1.csv
intphys2,main,VideoMAE-v2,ViT-G/16,temporal_attn,id:30,30,30,intphys2__main__videomae_v2__vit_g_16__temporal_attn__layer_30,"101,102","42,101,102",3,"42,101,102",,attentive_continuation,52.94,16.75,OK,seed_manifest_layerwise_main_attentive_intphys2_v1.csv
intphys2,main,VideoMAE-v2,ViT-G/16,temporal_attn,id:40,40,40,intphys2__main__videomae_v2__vit_g_16__temporal_attn__layer_40,"101,102","42,101,102",3,"42,101,102",,attentive_continuation,41.18,7.84,OK,seed_manifest_layerwise_main_attentive_intphys2_v1.csv
intphys2,same_L,VideoMAE-v2,ViT-L/16,temporal_attn,id:12,12,12,intphys2__same_l__videomae_v2__vit_l_16__temporal_attn__layer_12,"101,102","42,101,102",3,"42,101,102",,attentive_continuation,49.02,3.4,OK,seed_manifest_layerwise_same_l_attentive_v1.csv
intphys2,same_L,VideoMAE-v2,ViT-L/16,temporal_attn,id:18,18,18,intphys2__same_l__videomae_v2__vit_l_16__temporal_attn__layer_18,"101,102","42,101,102",3,"42,101,102",,attentive_continuation,56.86,1.96,OK,seed_manifest_layerwise_same_l_attentive_v1.csv
intphys2,same_L,VideoMAE-v2,ViT-L/16,temporal_attn,id:24,24,24,intphys2__same_l__videomae_v2__vit_l_16__temporal_attn__layer_24,"101,102","42,101,102",3,"42,101,102",,attentive_continuation,24.18,6.89,OK,seed_manifest_layerwise_same_l_attentive_v1.csv
intphys2,same_L,VideoMAE-v2,ViT-L/16,temporal_attn,id:6,6,6,intphys2__same_l__videomae_v2__vit_l_16__temporal_attn__layer_6,"101,102","42,101,102",3,"42,101,102",,attentive_continuation,5.88,5.19,OK,seed_manifest_layerwise_same_l_attentive_v1.csv
mvp,ltx,LTX-13B,LTX-13B,linear,id:1,1,noise_1.0_block_12,mvp__ltx__ltxv_13b_0_9_8_distilled__linear__slot_1,"101,102","42,101,102",3,"42,101,102",,ready_manifest,0.0,0.0,OK,seed_manifest_mvp_ltx13b_linear_mlp.csv
mvp,ltx,LTX-13B,LTX-13B,linear,id:10,10,noise_0.8_block_24,mvp__ltx__ltxv_13b_0_9_8_distilled__linear__slot_10,"101,102","42,101,102",3,"42,101,102",,ready_manifest,50.151668351870576,0.9750910779568192,OK,seed_manifest_mvp_ltx13b_linear_mlp.csv
mvp,ltx,LTX-13B,LTX-13B,linear,id:11,11,noise_0.8_block_36,mvp__ltx__ltxv_13b_0_9_8_distilled__linear__slot_11,"101,102","42,101,102",3,"42,101,102",,ready_manifest,36.3329962925514,0.3089029791004951,OK,seed_manifest_mvp_ltx13b_linear_mlp.csv
mvp,ltx,LTX-13B,LTX-13B,linear,id:12,12,noise_0.8_block_48,mvp__ltx__ltxv_13b_0_9_8_distilled__linear__slot_12,"101,102","42,101,102",3,"42,101,102",,ready_manifest,33.29962925513987,0.8479774604252853,OK,seed_manifest_mvp_ltx13b_linear_mlp.csv
mvp,ltx,LTX-13B,LTX-13B,linear,id:13,13,noise_0.7_block_12,mvp__ltx__ltxv_13b_0_9_8_distilled__linear__slot_13,"101,102","42,101,102",3,"42,101,102",,ready_manifest,44.32086282440176,1.3578184751252904,OK,seed_manifest_mvp_ltx13b_linear_mlp.csv
mvp,ltx,LTX-13B,LTX-13B,linear,id:14,14,noise_0.7_block_24,mvp__ltx__ltxv_13b_0_9_8_distilled__linear__slot_14,"101,102","42,101,102",3,"42,101,102",,ready_manifest,48.87091338051904,0.9820561027525072,OK,seed_manifest_mvp_ltx13b_linear_mlp.csv
mvp,ltx,LTX-13B,LTX-13B,linear,id:15,15,noise_0.7_block_36,mvp__ltx__ltxv_13b_0_9_8_distilled__linear__slot_15,"101,102","42,101,102",3,"42,101,102",,ready_manifest,40.37748567576677,0.5188676885183939,OK,seed_manifest_mvp_ltx13b_linear_mlp.csv
mvp,ltx,LTX-13B,LTX-13B,linear,id:16,16,noise_0.7_block_48,mvp__ltx__ltxv_13b_0_9_8_distilled__linear__slot_16,"101,102","42,101,102",3,"42,101,102",,ready_manifest,38.6922817660937,0.4778377781852985,OK,seed_manifest_mvp_ltx13b_linear_mlp.csv
mvp,ltx,LTX-13B,LTX-13B,linear,id:17,17,noise_0.6_block_12,mvp__ltx__ltxv_13b_0_9_8_distilled__linear__slot_17,"101,102","42,101,102",3,"42,101,102",,ready_manifest,45.56791371755983,0.6094756090335389,OK,seed_manifest_mvp_ltx13b_linear_mlp.csv
mvp,ltx,LTX-13B,LTX-13B,linear,id:18,18,noise_0.6_block_24,mvp__ltx__ltxv_13b_0_9_8_distilled__linear__slot_18,"101,102","42,101,102",3,"42,101,102",,ready_manifest,49.27536231884058,0.7314639168928438,OK,seed_manifest_mvp_ltx13b_linear_mlp.csv
mvp,ltx,LTX-13B,LTX-13B,linear,id:19,19,noise_0.6_block_36,mvp__ltx__ltxv_13b_0_9_8_distilled__linear__slot_19,"101,102","42,101,102",3,"42,101,102",,ready_manifest,42.837883383889455,0.1544514895502433,OK,seed_manifest_mvp_ltx13b_linear_mlp.csv
mvp,ltx,LTX-13B,LTX-13B,linear,id:2,2,noise_1.0_block_24,mvp__ltx__ltxv_13b_0_9_8_distilled__linear__slot_2,"101,102","42,101,102",3,"42,101,102",,ready_manifest,0.0,0.0,OK,seed_manifest_mvp_ltx13b_linear_mlp.csv
mvp,ltx,LTX-13B,LTX-13B,linear,id:20,20,noise_0.6_block_48,mvp__ltx__ltxv_13b_0_9_8_distilled__linear__slot_20,"101,102","42,101,102",3,"42,101,102",,ready_manifest,41.05156723963599,0.1011122345803805,OK,seed_manifest_mvp_ltx13b_linear_mlp.csv
mvp,ltx,LTX-13B,LTX-13B,linear,id:21,21,noise_0.5_block_12,mvp__ltx__ltxv_13b_0_9_8_distilled__linear__slot_21,"101,102","42,101,102",3,"42,101,102",,ready_manifest,43.24233232221099,1.3040473287598977,OK,seed_manifest_mvp_ltx13b_linear_mlp.csv
mvp,ltx,LTX-13B,LTX-13B,linear,id:22,22,noise_0.5_block_24,mvp__ltx__ltxv_13b_0_9_8_distilled__linear__slot_22,"101,102","42,101,102",3,"42,101,102",,ready_manifest,47.927199191102126,0.3502630551200961,OK,seed_manifest_mvp_ltx13b_linear_mlp.csv
mvp,ltx,LTX-13B,LTX-13B,linear,id:23,23,noise_0.5_block_36,mvp__ltx__ltxv_13b_0_9_8_distilled__linear__slot_23,"101,102","42,101,102",3,"42,101,102",,ready_manifest,43.545669025952144,1.2356119164019774,OK,seed_manifest_mvp_ltx13b_linear_mlp.csv
mvp,ltx,LTX-13B,LTX-13B,linear,id:24,24,noise_0.5_block_48,mvp__ltx__ltxv_13b_0_9_8_distilled__linear__slot_24,"101,102","42,101,102",3,"42,101,102",,ready_manifest,41.79305695989215,0.911880637577942,OK,seed_manifest_mvp_ltx13b_linear_mlp.csv
mvp,ltx,LTX-13B,LTX-13B,linear,id:25,25,noise_0.4_block_12,mvp__ltx__ltxv_13b_0_9_8_distilled__linear__slot_25,"101,102","42,101,102",3,"42,101,102",,ready_manifest,40.51230198854061,1.1091663412136417,OK,seed_manifest_mvp_ltx13b_linear_mlp.csv
mvp,ltx,LTX-13B,LTX-13B,linear,id:26,26,noise_0.4_block_24,mvp__ltx__ltxv_13b_0_9_8_distilled__linear__slot_26,"101,102","42,101,102",3,"42,101,102",,ready_manifest,46.91607684529828,0.3645653463563209,OK,seed_manifest_mvp_ltx13b_linear_mlp.csv
mvp,ltx,LTX-13B,LTX-13B,linear,id:27,27,noise_0.4_block_36,mvp__ltx__ltxv_13b_0_9_8_distilled__linear__slot_27,"101,102","42,101,102",3,"42,101,102",,ready_manifest,44.59049544994944,1.8395758744853616,OK,seed_manifest_mvp_ltx13b_linear_mlp.csv
mvp,ltx,LTX-13B,LTX-13B,linear,id:28,28,noise_0.4_block_48,mvp__ltx__ltxv_13b_0_9_8_distilled__linear__slot_28,"101,102","42,101,102",3,"42,101,102",,ready_manifest,40.815638692281766,0.6578773608339472,OK,seed_manifest_mvp_ltx13b_linear_mlp.csv
mvp,ltx,LTX-13B,LTX-13B,linear,id:29,29,noise_0.3_block_12,mvp__ltx__ltxv_13b_0_9_8_distilled__linear__slot_29,"101,102","42,101,102",3,"42,101,102",,ready_manifest,39.53488372093023,2.726282864047067,OK,seed_manifest_mvp_ltx13b_linear_mlp.csv
mvp,ltx,LTX-13B,LTX-13B,linear,id:3,3,noise_1.0_block_36,mvp__ltx__ltxv_13b_0_9_8_distilled__linear__slot_3,"101,102","42,101,102",3,"42,101,102",,ready_manifest,0.0,0.0,OK,seed_manifest_mvp_ltx13b_linear_mlp.csv
mvp,ltx,LTX-13B,LTX-13B,linear,id:30,30,noise_0.3_block_24,mvp__ltx__ltxv_13b_0_9_8_distilled__linear__slot_30,"101,102","42,101,102",3,"42,101,102",,ready_manifest,46.107178968655205,1.12593819268554,OK,seed_manifest_mvp_ltx13b_linear_mlp.csv
mvp,ltx,LTX-13B,LTX-13B,linear,id:31,31,noise_0.3_block_36,mvp__ltx__ltxv_13b_0_9_8_distilled__linear__slot_31,"101,102","42,101,102",3,"42,101,102",,ready_manifest,44.42197505898214,1.2803114198330012,OK,seed_manifest_mvp_ltx13b_linear_mlp.csv
mvp,ltx,LTX-13B,LTX-13B,linear,id:32,32,noise_0.3_block_48,mvp__ltx__ltxv_13b_0_9_8_distilled__linear__slot_32,"101,102","42,101,102",3,"42,101,102",,ready_manifest,40.849342770475225,1.0700713088228906,OK,seed_manifest_mvp_ltx13b_linear_mlp.csv
mvp,ltx,LTX-13B,LTX-13B,linear,id:33,33,noise_0.2_block_12,mvp__ltx__ltxv_13b_0_9_8_distilled__linear__slot_33,"101,102","42,101,102",3,"42,101,102",,ready_manifest,41.08527131782946,2.3263139773154604,OK,seed_manifest_mvp_ltx13b_linear_mlp.csv
mvp,ltx,LTX-13B,LTX-13B,linear,id:34,34,noise_0.2_block_24,mvp__ltx__ltxv_13b_0_9_8_distilled__linear__slot_34,"101,102","42,101,102",3,"42,101,102",,ready_manifest,49.51129086619481,0.8172804619468909,OK,seed_manifest_mvp_ltx13b_linear_mlp.csv
mvp,ltx,LTX-13B,LTX-13B,linear,id:35,35,noise_0.2_block_36,mvp__ltx__ltxv_13b_0_9_8_distilled__linear__slot_35,"101,102","42,101,102",3,"42,101,102",,ready_manifest,44.35456690259522,0.1167543517066986,OK,seed_manifest_mvp_ltx13b_linear_mlp.csv
mvp,ltx,LTX-13B,LTX-13B,linear,id:36,36,noise_0.2_block_48,mvp__ltx__ltxv_13b_0_9_8_distilled__linear__slot_36,"101,102","42,101,102",3,"42,101,102",,ready_manifest,40.71452645770138,0.4086402309734416,OK,seed_manifest_mvp_ltx13b_linear_mlp.csv
mvp,ltx,LTX-13B,LTX-13B,linear,id:37,37,noise_0.1_block_12,mvp__ltx__ltxv_13b_0_9_8_distilled__linear__slot_37,"101,102","42,101,102",3,"42,101,102",,ready_manifest,43.10751600943714,3.185169132816111,OK,seed_manifest_mvp_ltx13b_linear_mlp.csv
mvp,ltx,LTX-13B,LTX-13B,linear,id:38,38,noise_0.1_block_24,mvp__ltx__ltxv_13b_0_9_8_distilled__linear__slot_38,"101,102","42,101,102",3,"42,101,102",,ready_manifest,47.75867880013482,0.6578773608339472,OK,seed_manifest_mvp_ltx13b_linear_mlp.csv
mvp,ltx,LTX-13B,LTX-13B,linear,id:39,39,noise_0.1_block_36,mvp__ltx__ltxv_13b_0_9_8_distilled__linear__slot_39,"101,102","42,101,102",3,"42,101,102",,ready_manifest,44.42197505898214,0.5089204203081085,OK,seed_manifest_mvp_ltx13b_linear_mlp.csv
mvp,ltx,LTX-13B,LTX-13B,linear,id:4,4,noise_1.0_block_48,mvp__ltx__ltxv_13b_0_9_8_distilled__linear__slot_4,"101,102","42,101,102",3,"42,101,102",,ready_manifest,0.0,0.0,OK,seed_manifest_mvp_ltx13b_linear_mlp.csv
mvp,ltx,LTX-13B,LTX-13B,linear,id:40,40,noise_0.1_block_48,mvp__ltx__ltxv_13b_0_9_8_distilled__linear__slot_40,"101,102","42,101,102",3,"42,101,102",,ready_manifest,39.737108190091,0.5629690963427719,OK,seed_manifest_mvp_ltx13b_linear_mlp.csv
mvp,ltx,LTX-13B,LTX-13B,linear,id:5,5,noise_0.9_block_12,mvp__ltx__ltxv_13b_0_9_8_distilled__linear__slot_5,"101,102","42,101,102",3,"42,101,102",,ready_manifest,37.84967981125716,1.6345609238937815,OK,seed_manifest_mvp_ltx13b_linear_mlp.csv
mvp,ltx,LTX-13B,LTX-13B,linear,id:6,6,noise_0.9_block_24,mvp__ltx__ltxv_13b_0_9_8_distilled__linear__slot_6,"101,102","42,101,102",3,"42,101,102",,ready_manifest,42.46713852376138,0.8088978766430763,OK,seed_manifest_mvp_ltx13b_linear_mlp.csv
mvp,ltx,LTX-13B,LTX-13B,linear,id:7,7,noise_0.9_block_36,mvp__ltx__ltxv_13b_0_9_8_distilled__linear__slot_7,"101,102","42,101,102",3,"42,101,102",,ready_manifest,33.80519042804179,0.8110016458049174,OK,seed_manifest_mvp_ltx13b_linear_mlp.csv
mvp,ltx,LTX-13B,LTX-13B,linear,id:8,8,noise_0.9_block_48,mvp__ltx__ltxv_13b_0_9_8_distilled__linear__slot_8,"101,102","42,101,102",3,"42,101,102",,ready_manifest,27.3340074148972,1.0327976707815687,OK,seed_manifest_mvp_ltx13b_linear_mlp.csv
mvp,ltx,LTX-13B,LTX-13B,linear,id:9,9,noise_0.8_block_12,mvp__ltx__ltxv_13b_0_9_8_distilled__linear__slot_9,"101,102","42,101,102",3,"42,101,102",,ready_manifest,42.06268958543984,0.9645492430909488,OK,seed_manifest_mvp_ltx13b_linear_mlp.csv
mvp,ltx,LTX-2B,LTX-2B,linear,id:1,1,noise_1.0_block_7,mvp__ltx__ltx_2b_0_9_8_distilled__linear__slot_1,"101,102","42,101,102",3,"42,101,102",,ready_manifest,0.0,0.0,OK,seed_manifest_mvp_ltx2b_linear_mlp.csv
mvp,ltx,LTX-2B,LTX-2B,linear,id:10,10,noise_0.8_block_14,mvp__ltx__ltx_2b_0_9_8_distilled__linear__slot_10,"101,102","42,101,102",3,"42,101,102",,ready_manifest,26.65992585102797,8.820171161177706,OK,seed_manifest_mvp_ltx2b_linear_mlp.csv
mvp,ltx,LTX-2B,LTX-2B,linear,id:11,11,noise_0.8_block_21,mvp__ltx__ltx_2b_0_9_8_distilled__linear__slot_11,"101,102","42,101,102",3,"42,101,102",,ready_manifest,26.322885069093363,4.095149524117035,OK,seed_manifest_mvp_ltx2b_linear_mlp.csv
mvp,ltx,LTX-2B,LTX-2B,linear,id:12,12,noise_0.8_block_28,mvp__ltx__ltx_2b_0_9_8_distilled__linear__slot_12,"101,102","42,101,102",3,"42,101,102",,ready_manifest,28.041793056959893,1.570769153721743,OK,seed_manifest_mvp_ltx2b_linear_mlp.csv
mvp,ltx,LTX-2B,LTX-2B,linear,id:13,13,noise_0.7_block_7,mvp__ltx__ltx_2b_0_9_8_distilled__linear__slot_13,"101,102","42,101,102",3,"42,101,102",,ready_manifest,29.693292888439505,3.037296634554988,OK,seed_manifest_mvp_ltx2b_linear_mlp.csv
mvp,ltx,LTX-2B,LTX-2B,linear,id:14,14,noise_0.7_block_14,mvp__ltx__ltx_2b_0_9_8_distilled__linear__slot_14,"101,102","42,101,102",3,"42,101,102",,ready_manifest,28.2103134479272,4.856545989291338,OK,seed_manifest_mvp_ltx2b_linear_mlp.csv
mvp,ltx,LTX-2B,LTX-2B,linear,id:15,15,noise_0.7_block_21,mvp__ltx__ltx_2b_0_9_8_distilled__linear__slot_15,"101,102","42,101,102",3,"42,101,102",,ready_manifest,27.73845635321874,5.371651895963595,OK,seed_manifest_mvp_ltx2b_linear_mlp.csv
mvp,ltx,LTX-2B,LTX-2B,linear,id:16,16,noise_0.7_block_28,mvp__ltx__ltx_2b_0_9_8_distilled__linear__slot_16,"101,102","42,101,102",3,"42,101,102",,ready_manifest,28.24401752612066,4.082647766469408,OK,seed_manifest_mvp_ltx2b_linear_mlp.csv
mvp,ltx,LTX-2B,LTX-2B,linear,id:17,17,noise_0.6_block_7,mvp__ltx__ltx_2b_0_9_8_distilled__linear__slot_17,"101,102","42,101,102",3,"42,101,102",,ready_manifest,31.58072126727334,3.723804959182717,OK,seed_manifest_mvp_ltx2b_linear_mlp.csv
mvp,ltx,LTX-2B,LTX-2B,linear,id:18,18,noise_0.6_block_14,mvp__ltx__ltx_2b_0_9_8_distilled__linear__slot_18,"101,102","42,101,102",3,"42,101,102",,ready_manifest,30.06403774856757,4.586232205776623,OK,seed_manifest_mvp_ltx2b_linear_mlp.csv
mvp,ltx,LTX-2B,LTX-2B,linear,id:19,19,noise_0.6_block_21,mvp__ltx__ltx_2b_0_9_8_distilled__linear__slot_19,"101,102","42,101,102",3,"42,101,102",,ready_manifest,29.794405123019885,5.927224144256588,OK,seed_manifest_mvp_ltx2b_linear_mlp.csv
mvp,ltx,LTX-2B,LTX-2B,linear,id:2,2,noise_1.0_block_14,mvp__ltx__ltx_2b_0_9_8_distilled__linear__slot_2,"101,102","42,101,102",3,"42,101,102",,ready_manifest,0.0,0.0,OK,seed_manifest_mvp_ltx2b_linear_mlp.csv
mvp,ltx,LTX-2B,LTX-2B,linear,id:20,20,noise_0.6_block_28,mvp__ltx__ltx_2b_0_9_8_distilled__linear__slot_20,"101,102","42,101,102",3,"42,101,102",,ready_manifest,27.098078867542974,4.647864483139011,OK,seed_manifest_mvp_ltx2b_linear_mlp.csv
mvp,ltx,LTX-2B,LTX-2B,linear,id:21,21,noise_0.5_block_7,mvp__ltx__ltx_2b_0_9_8_distilled__linear__slot_21,"101,102","42,101,102",3,"42,101,102",,ready_manifest,29.625884732052576,1.4046960555560966,OK,seed_manifest_mvp_ltx2b_linear_mlp.csv
mvp,ltx,LTX-2B,LTX-2B,linear,id:22,22,noise_0.5_block_14,mvp__ltx__ltx_2b_0_9_8_distilled__linear__slot_22,"101,102","42,101,102",3,"42,101,102",,ready_manifest,30.53589484327604,4.167737885849332,OK,seed_manifest_mvp_ltx2b_linear_mlp.csv
mvp,ltx,LTX-2B,LTX-2B,linear,id:23,23,noise_0.5_block_21,mvp__ltx__ltx_2b_0_9_8_distilled__linear__slot_23,"101,102","42,101,102",3,"42,101,102",,ready_manifest,29.45736434108527,5.568827651452078,OK,seed_manifest_mvp_ltx2b_linear_mlp.csv
