config_id,run_id,dataset,dataset_hydra,experiment,model,backbone,probe,probe_hydra,layer,layer_label,seed,source,status,objective_metric_name,primary_metric_name,train_primary,train_accuracy,val_primary,val_accuracy,test_primary,test_accuracy,n_epochs,expected_epochs,early_stopped,expected_early_stopping,artifact_train_eval_summary,artifact_probe_eval_dir,source_csv_path,source_csv_line_number,source_excel_workbook,source_excel_sheet,source_excel_range,notes
mvp__jepa_v2_1__mlp__layer_12,mvp__jepa_v2_1__mlp__layer_12__seed_42,MVP,mvp,main,V-JEPA 2.1,ViT-Gigantic/16,MLP,mlp,12,Layer 0.25,42,source_csv,complete,pair_consistency,pair_consistency,92.141653,95.986509,56.825076,74.772497,53.185035,73.30637,,2000,,true,,,results/verified_layerwise_probe_configs.csv,415,mvp_primary_db.xlsx,V-JEPA 2.1,AN8:AX8,seed 42 read from source CSV metrics
mvp__jepa_v2_1__mlp__layer_24,mvp__jepa_v2_1__mlp__layer_24__seed_42,MVP,mvp,main,V-JEPA 2.1,ViT-Gigantic/16,MLP,mlp,24,Layer 0.5,42,source_csv,complete,pair_consistency,pair_consistency,98.448567,99.224283,64.408493,79.777553,62.992922,78.564206,,2000,,true,,,results/verified_layerwise_probe_configs.csv,416,mvp_primary_db.xlsx,V-JEPA 2.1,AN9:AX9,seed 42 read from source CSV metrics
mvp__jepa_v2_1__mlp__layer_38,mvp__jepa_v2_1__mlp__layer_38__seed_42,MVP,mvp,main,V-JEPA 2.1,ViT-Gigantic/16,MLP,mlp,38,Layer 0.75,42,source_csv,complete,pair_consistency,pair_consistency,98.920742,99.460371,74.519717,85.389282,70.778564,83.063701,,2000,,true,,,results/verified_layerwise_probe_configs.csv,417,mvp_primary_db.xlsx,V-JEPA 2.1,AN10:AX10,seed 42 read from source CSV metrics
mvp__videomae__linear__layer_32,mvp__videomae__linear__layer_32__seed_42,MVP,mvp,main,VideoMAE,ViT-H/16,Linear,linear,32,Final layer,42,source_csv,complete,pair_consistency,pair_consistency,39.831366,67.133221,35.591507,64.004044,34.37816,63.397371,,100,,true,,,results/verified_layerwise_probe_configs.csv,434,mvp_primary_db.xlsx,VideoMAE,N3:X3,seed 42 read from source CSV metrics
mvp__videomae__linear__layer_8,mvp__videomae__linear__layer_8__seed_42,MVP,mvp,main,VideoMAE,ViT-H/16,Linear,linear,8,Layer 0.25,42,source_csv,complete,pair_consistency,pair_consistency,35.44688,64.384486,31.648129,62.184024,30.131446,60.465116,,100,,true,,,results/verified_layerwise_probe_configs.csv,435,mvp_primary_db.xlsx,VideoMAE,N4:X4,seed 42 read from source CSV metrics
mvp__videomae__linear__layer_16,mvp__videomae__linear__layer_16__seed_42,MVP,mvp,main,VideoMAE,ViT-H/16,Linear,linear,16,Layer 0.5,42,source_csv,complete,pair_consistency,pair_consistency,39.291737,66.475548,34.984833,63.245703,36.097068,63.599596,,100,,true,,,results/verified_layerwise_probe_configs.csv,436,mvp_primary_db.xlsx,VideoMAE,N5:X5,seed 42 read from source CSV metrics
mvp__videomae__linear__layer_24,mvp__videomae__linear__layer_24__seed_42,MVP,mvp,main,VideoMAE,ViT-H/16,Linear,linear,24,Layer 0.75,42,source_csv,complete,pair_consistency,pair_consistency,43.06914,68.094435,37.613751,64.509606,37.512639,63.953488,,100,,true,,,results/verified_layerwise_probe_configs.csv,437,mvp_primary_db.xlsx,VideoMAE,N6:X6,seed 42 read from source CSV metrics
mvp__videomae__mlp__layer_32,mvp__videomae__mlp__layer_32__seed_42,MVP,mvp,main,VideoMAE,ViT-H/16,MLP,mlp,32,Final layer,42,source_csv,complete,pair_consistency,pair_consistency,97.875211,98.937605,65.318504,81.041456,62.588473,79.979778,,2000,,true,,,results/verified_layerwise_probe_configs.csv,438,mvp_primary_db.xlsx,VideoMAE,N7:X7,seed 42 read from source CSV metrics
mvp__videomae__mlp__layer_8,mvp__videomae__mlp__layer_8__seed_42,MVP,mvp,main,VideoMAE,ViT-H/16,MLP,mlp,8,Layer 0.25,42,source_csv,complete,pair_consistency,pair_consistency,81.48398,90.657673,50.859454,73.003033,50.455005,71.789687,,2000,,true,,,results/verified_layerwise_probe_configs.csv,439,mvp_primary_db.xlsx,VideoMAE,N8:X8,seed 42 read from source CSV metrics
mvp__videomae__mlp__layer_16,mvp__videomae__mlp__layer_16__seed_42,MVP,mvp,main,VideoMAE,ViT-H/16,MLP,mlp,16,Layer 0.5,42,source_csv,complete,pair_consistency,pair_consistency,86.13828,93.06914,59.959555,78.26087,57.836198,76.491405,,2000,,true,,,results/verified_layerwise_probe_configs.csv,440,mvp_primary_db.xlsx,VideoMAE,N9:X9,seed 42 read from source CSV metrics
mvp__videomae__mlp__layer_24,mvp__videomae__mlp__layer_24__seed_42,MVP,mvp,main,VideoMAE,ViT-H/16,MLP,mlp,24,Layer 0.75,42,source_csv,complete,pair_consistency,pair_consistency,92.917369,96.424958,68.857432,82.912032,64.408493,80.131446,,2000,,true,,,results/verified_layerwise_probe_configs.csv,441,mvp_primary_db.xlsx,VideoMAE,N10:X10,seed 42 read from source CSV metrics
mvp__videomae_v2__linear__layer_40,mvp__videomae_v2__linear__layer_40__seed_42,MVP,mvp,main,VideoMAE-v2,ViT-G/16,Linear,linear,40,Final layer,42,source_csv,complete,pair_consistency,pair_consistency,36.458685,64.991568,34.883721,63.447927,31.951466,61.627907,,100,,true,,,results/verified_layerwise_probe_configs.csv,470,mvp_primary_db.xlsx,VideoMAE-v2,AA3:AK3,seed 42 read from source CSV metrics
mvp__videomae_v2__linear__layer_10,mvp__videomae_v2__linear__layer_10__seed_42,MVP,mvp,main,VideoMAE-v2,ViT-G/16,Linear,linear,10,Layer 0.25,42,source_csv,complete,pair_consistency,pair_consistency,36.998314,65.3457,32.55814,62.082912,33.46815,62.23458,,100,,true,,,results/verified_layerwise_probe_configs.csv,471,mvp_primary_db.xlsx,VideoMAE-v2,AA4:AK4,seed 42 read from source CSV metrics
mvp__videomae_v2__linear__layer_20,mvp__videomae_v2__linear__layer_20__seed_42,MVP,mvp,main,VideoMAE-v2,ViT-G/16,Linear,linear,20,Layer 0.5,42,source_csv,complete,pair_consistency,pair_consistency,44.080944,68.617201,39.534884,64.863498,37.714863,64.054601,,100,,true,,,results/verified_layerwise_probe_configs.csv,472,mvp_primary_db.xlsx,VideoMAE-v2,AA5:AK5,seed 42 read from source CSV metrics
mvp__videomae_v2__linear__layer_30,mvp__videomae_v2__linear__layer_30__seed_42,MVP,mvp,main,VideoMAE-v2,ViT-G/16,Linear,linear,30,Layer 0.75,42,source_csv,complete,pair_consistency,pair_consistency,39.831366,66.070826,37.310415,63.751264,35.490394,62.89181,,100,,true,,,results/verified_layerwise_probe_configs.csv,473,mvp_primary_db.xlsx,VideoMAE-v2,AA6:AK6,seed 42 read from source CSV metrics
mvp__videomae_v2__mlp__layer_40,mvp__videomae_v2__mlp__layer_40__seed_42,MVP,mvp,main,VideoMAE-v2,ViT-G/16,MLP,mlp,40,Final layer,42,source_csv,complete,pair_consistency,pair_consistency,89.612142,94.70489,61.9818,78.311426,60.768453,77.199191,,2000,,true,,,results/verified_layerwise_probe_configs.csv,474,mvp_primary_db.xlsx,VideoMAE-v2,AA7:AK7,seed 42 read from source CSV metrics
mvp__videomae_v2__mlp__layer_10,mvp__videomae_v2__mlp__layer_10__seed_42,MVP,mvp,main,VideoMAE-v2,ViT-G/16,MLP,mlp,10,Layer 0.25,42,source_csv,complete,pair_consistency,pair_consistency,85.767285,92.765599,53.286148,73.710819,52.376138,72.598584,,2000,,true,,,results/verified_layerwise_probe_configs.csv,475,mvp_primary_db.xlsx,VideoMAE-v2,AA8:AK8,seed 42 read from source CSV metrics
mvp__videomae_v2__mlp__layer_20,mvp__videomae_v2__mlp__layer_20__seed_42,MVP,mvp,main,VideoMAE-v2,ViT-G/16,MLP,mlp,20,Layer 0.5,42,source_csv,complete,pair_consistency,pair_consistency,94.772344,97.369309,68.452983,82.709808,66.127401,80.434783,,2000,,true,,,results/verified_layerwise_probe_configs.csv,476,mvp_primary_db.xlsx,VideoMAE-v2,AA9:AK9,seed 42 read from source CSV metrics
mvp__videomae_v2__mlp__layer_30,mvp__videomae_v2__mlp__layer_30__seed_42,MVP,mvp,main,VideoMAE-v2,ViT-G/16,MLP,mlp,30,Layer 0.75,42,source_csv,complete,pair_consistency,pair_consistency,87.892074,93.86172,64.004044,79.625885,61.476239,78.210313,,2000,,true,,,results/verified_layerwise_probe_configs.csv,477,mvp_primary_db.xlsx,VideoMAE-v2,AA10:AK10,seed 42 read from source CSV metrics
intphys2__jepa_v1__linear__layer_32,intphys2__jepa_v1__linear__layer_32__seed_101,IntPhys2,intphys2,main,V-JEPA,ViT-H/16,Linear,linear,32,Final layer,101,artifact,complete,voe_accuracy,voe_accuracy,65.562914,77.483444,49.019608,64.215686,49.019608,61.764706,2000,2000,false,false,artifacts/probes/intphys2/seed_runs_layerwise_v1/intphys2__jepa_v1__linear__layer_32/seed_101/train_eval_summary.json,artifacts/probes/intphys2/seed_runs_layerwise_v1/intphys2__jepa_v1__linear__layer_32/seed_101/layer_32/eval,results/verified_layerwise_probe_configs.csv,14,,,,artifact metrics read from train_eval_summary.json
intphys2__jepa_v1__linear__layer_32,intphys2__jepa_v1__linear__layer_32__seed_102,IntPhys2,intphys2,main,V-JEPA,ViT-H/16,Linear,linear,32,Final layer,102,artifact,complete,voe_accuracy,voe_accuracy,63.576159,76.324503,45.098039,63.235294,49.019608,62.254902,2000,2000,false,false,artifacts/probes/intphys2/seed_runs_layerwise_v1/intphys2__jepa_v1__linear__layer_32/seed_102/train_eval_summary.json,artifacts/probes/intphys2/seed_runs_layerwise_v1/intphys2__jepa_v1__linear__layer_32/seed_102/layer_32/eval,results/verified_layerwise_probe_configs.csv,14,,,,artifact metrics read from train_eval_summary.json
intphys2__jepa_v1__linear__layer_8,intphys2__jepa_v1__linear__layer_8__seed_101,IntPhys2,intphys2,main,V-JEPA,ViT-H/16,Linear,linear,8,Layer 0.25,101,artifact,complete,voe_accuracy,voe_accuracy,19.205298,51.655629,11.764706,53.921569,13.72549,49.509804,100,100,false,false,artifacts/probes/intphys2/seed_runs_layerwise_v1/intphys2__jepa_v1__linear__layer_8/seed_101/train_eval_summary.json,artifacts/probes/intphys2/seed_runs_layerwise_v1/intphys2__jepa_v1__linear__layer_8/seed_101/layer_8/eval,results/verified_layerwise_probe_configs.csv,15,,,,artifact metrics read from train_eval_summary.json
intphys2__jepa_v1__linear__layer_8,intphys2__jepa_v1__linear__layer_8__seed_102,IntPhys2,intphys2,main,V-JEPA,ViT-H/16,Linear,linear,8,Layer 0.25,102,artifact,complete,voe_accuracy,voe_accuracy,23.178808,50.827815,13.72549,53.921569,21.568627,51.960784,100,100,false,false,artifacts/probes/intphys2/seed_runs_layerwise_v1/intphys2__jepa_v1__linear__layer_8/seed_102/train_eval_summary.json,artifacts/probes/intphys2/seed_runs_layerwise_v1/intphys2__jepa_v1__linear__layer_8/seed_102/layer_8/eval,results/verified_layerwise_probe_configs.csv,15,,,,artifact metrics read from train_eval_summary.json
intphys2__jepa_v1__linear__layer_16,intphys2__jepa_v1__linear__layer_16__seed_101,IntPhys2,intphys2,main,V-JEPA,ViT-H/16,Linear,linear,16,Layer 0.5,101,artifact,complete,voe_accuracy,voe_accuracy,61.589404,73.675497,47.058824,60.294118,37.254902,57.352941,2000,2000,false,false,artifacts/probes/intphys2/seed_runs_layerwise_v1/intphys2__jepa_v1__linear__layer_16/seed_101/train_eval_summary.json,artifacts/probes/intphys2/seed_runs_layerwise_v1/intphys2__jepa_v1__linear__layer_16/seed_101/layer_16/eval,results/verified_layerwise_probe_configs.csv,16,,,,artifact metrics read from train_eval_summary.json
intphys2__jepa_v1__linear__layer_16,intphys2__jepa_v1__linear__layer_16__seed_102,IntPhys2,intphys2,main,V-JEPA,ViT-H/16,Linear,linear,16,Layer 0.5,102,artifact,complete,voe_accuracy,voe_accuracy,60.264901,74.668874,47.058824,61.27451,37.254902,59.803922,2000,2000,false,false,artifacts/probes/intphys2/seed_runs_layerwise_v1/intphys2__jepa_v1__linear__layer_16/seed_102/train_eval_summary.json,artifacts/probes/intphys2/seed_runs_layerwise_v1/intphys2__jepa_v1__linear__layer_16/seed_102/layer_16/eval,results/verified_layerwise_probe_configs.csv,16,,,,artifact metrics read from train_eval_summary.json
intphys2__jepa_v1__linear__layer_24,intphys2__jepa_v1__linear__layer_24__seed_101,IntPhys2,intphys2,main,V-JEPA,ViT-H/16,Linear,linear,24,Layer 0.75,101,artifact,complete,voe_accuracy,voe_accuracy,60.264901,69.205298,43.137255,62.745098,43.137255,61.27451,100,100,false,false,artifacts/probes/intphys2/seed_runs_layerwise_v1/intphys2__jepa_v1__linear__layer_24/seed_101/train_eval_summary.json,artifacts/probes/intphys2/seed_runs_layerwise_v1/intphys2__jepa_v1__linear__layer_24/seed_101/layer_24/eval,results/verified_layerwise_probe_configs.csv,17,,,,artifact metrics read from train_eval_summary.json
intphys2__jepa_v1__linear__layer_24,intphys2__jepa_v1__linear__layer_24__seed_102,IntPhys2,intphys2,main,V-JEPA,ViT-H/16,Linear,linear,24,Layer 0.75,102,artifact,complete,voe_accuracy,voe_accuracy,62.913907,69.039735,43.137255,64.705882,49.019608,59.803922,100,100,false,false,artifacts/probes/intphys2/seed_runs_layerwise_v1/intphys2__jepa_v1__linear__layer_24/seed_102/train_eval_summary.json,artifacts/probes/intphys2/seed_runs_layerwise_v1/intphys2__jepa_v1__linear__layer_24/seed_102/layer_24/eval,results/verified_layerwise_probe_configs.csv,17,,,,artifact metrics read from train_eval_summary.json
intphys2__jepa_v1__mlp__layer_32,intphys2__jepa_v1__mlp__layer_32__seed_101,IntPhys2,intphys2,main,V-JEPA,ViT-H/16,MLP,mlp,32,Final layer,101,artifact,complete,voe_accuracy,voe_accuracy,100,99.172185,49.019608,72.54902,43.137255,62.254902,2000,2000,false,false,artifacts/probes/intphys2/seed_runs_layerwise_v1/intphys2__jepa_v1__mlp__layer_32/seed_101/train_eval_summary.json,artifacts/probes/intphys2/seed_runs_layerwise_v1/intphys2__jepa_v1__mlp__layer_32/seed_101/layer_32/eval,results/verified_layerwise_probe_configs.csv,18,,,,artifact metrics read from train_eval_summary.json
intphys2__jepa_v1__mlp__layer_32,intphys2__jepa_v1__mlp__layer_32__seed_102,IntPhys2,intphys2,main,V-JEPA,ViT-H/16,MLP,mlp,32,Final layer,102,artifact,complete,voe_accuracy,voe_accuracy,100,100,54.901961,71.568627,47.058824,63.72549,2000,2000,false,false,artifacts/probes/intphys2/seed_runs_layerwise_v1/intphys2__jepa_v1__mlp__layer_32/seed_102/train_eval_summary.json,artifacts/probes/intphys2/seed_runs_layerwise_v1/intphys2__jepa_v1__mlp__layer_32/seed_102/layer_32/eval,results/verified_layerwise_probe_configs.csv,18,,,,artifact metrics read from train_eval_summary.json
intphys2__jepa_v1__mlp__layer_8,intphys2__jepa_v1__mlp__layer_8__seed_101,IntPhys2,intphys2,main,V-JEPA,ViT-H/16,MLP,mlp,8,Layer 0.25,101,artifact,complete,voe_accuracy,voe_accuracy,31.125828,52.317881,11.764706,50.980392,21.568627,51.470588,50,50,false,false,artifacts/probes/intphys2/seed_runs_layerwise_v1/intphys2__jepa_v1__mlp__layer_8/seed_101/train_eval_summary.json,artifacts/probes/intphys2/seed_runs_layerwise_v1/intphys2__jepa_v1__mlp__layer_8/seed_101/layer_8/eval,results/verified_layerwise_probe_configs.csv,19,,,,artifact metrics read from train_eval_summary.json
intphys2__jepa_v1__mlp__layer_8,intphys2__jepa_v1__mlp__layer_8__seed_102,IntPhys2,intphys2,main,V-JEPA,ViT-H/16,MLP,mlp,8,Layer 0.25,102,artifact,complete,voe_accuracy,voe_accuracy,29.139073,51.986755,21.568627,51.960784,23.529412,50.490196,50,50,false,false,artifacts/probes/intphys2/seed_runs_layerwise_v1/intphys2__jepa_v1__mlp__layer_8/seed_102/train_eval_summary.json,artifacts/probes/intphys2/seed_runs_layerwise_v1/intphys2__jepa_v1__mlp__layer_8/seed_102/layer_8/eval,results/verified_layerwise_probe_configs.csv,19,,,,artifact metrics read from train_eval_summary.json
intphys2__jepa_v1__mlp__layer_16,intphys2__jepa_v1__mlp__layer_16__seed_101,IntPhys2,intphys2,main,V-JEPA,ViT-H/16,MLP,mlp,16,Layer 0.5,101,artifact,complete,voe_accuracy,voe_accuracy,100,99.006623,45.098039,63.235294,43.137255,61.27451,2000,2000,false,false,artifacts/probes/intphys2/seed_runs_layerwise_v1/intphys2__jepa_v1__mlp__layer_16/seed_101/train_eval_summary.json,artifacts/probes/intphys2/seed_runs_layerwise_v1/intphys2__jepa_v1__mlp__layer_16/seed_101/layer_16/eval,results/verified_layerwise_probe_configs.csv,20,,,,artifact metrics read from train_eval_summary.json
intphys2__jepa_v1__mlp__layer_16,intphys2__jepa_v1__mlp__layer_16__seed_102,IntPhys2,intphys2,main,V-JEPA,ViT-H/16,MLP,mlp,16,Layer 0.5,102,artifact,complete,voe_accuracy,voe_accuracy,100,100,39.215686,62.254902,41.176471,62.254902,2000,2000,false,false,artifacts/probes/intphys2/seed_runs_layerwise_v1/intphys2__jepa_v1__mlp__layer_16/seed_102/train_eval_summary.json,artifacts/probes/intphys2/seed_runs_layerwise_v1/intphys2__jepa_v1__mlp__layer_16/seed_102/layer_16/eval,results/verified_layerwise_probe_configs.csv,20,,,,artifact metrics read from train_eval_summary.json
intphys2__jepa_v1__mlp__layer_24,intphys2__jepa_v1__mlp__layer_24__seed_101,IntPhys2,intphys2,main,V-JEPA,ViT-H/16,MLP,mlp,24,Layer 0.75,101,artifact,complete,voe_accuracy,voe_accuracy,60.927152,65.397351,52.941176,63.235294,45.098039,57.843137,100,100,false,false,artifacts/probes/intphys2/seed_runs_layerwise_v1/intphys2__jepa_v1__mlp__layer_24/seed_101/train_eval_summary.json,artifacts/probes/intphys2/seed_runs_layerwise_v1/intphys2__jepa_v1__mlp__layer_24/seed_101/layer_24/eval,results/verified_layerwise_probe_configs.csv,21,,,,artifact metrics read from train_eval_summary.json
intphys2__jepa_v1__mlp__layer_24,intphys2__jepa_v1__mlp__layer_24__seed_102,IntPhys2,intphys2,main,V-JEPA,ViT-H/16,MLP,mlp,24,Layer 0.75,102,artifact,complete,voe_accuracy,voe_accuracy,61.589404,70.860927,50.980392,64.215686,47.058824,61.764706,100,100,false,false,artifacts/probes/intphys2/seed_runs_layerwise_v1/intphys2__jepa_v1__mlp__layer_24/seed_102/train_eval_summary.json,artifacts/probes/intphys2/seed_runs_layerwise_v1/intphys2__jepa_v1__mlp__layer_24/seed_102/layer_24/eval,results/verified_layerwise_probe_configs.csv,21,,,,artifact metrics read from train_eval_summary.json
intphys2__jepa_v2__linear__layer_40,intphys2__jepa_v2__linear__layer_40__seed_101,IntPhys2,intphys2,main,V-JEPA 2,ViT-G/16,Linear,linear,40,Final layer,101,artifact,complete,voe_accuracy,voe_accuracy,61.589404,64.403974,37.254902,57.843137,37.254902,57.843137,100,100,false,false,artifacts/probes/intphys2/seed_runs_layerwise_v1/intphys2__jepa_v2__linear__layer_40/seed_101/train_eval_summary.json,artifacts/probes/intphys2/seed_runs_layerwise_v1/intphys2__jepa_v2__linear__layer_40/seed_101/layer_40/eval,results/verified_layerwise_probe_configs.csv,38,,,,artifact metrics read from train_eval_summary.json
intphys2__jepa_v2__linear__layer_40,intphys2__jepa_v2__linear__layer_40__seed_102,IntPhys2,intphys2,main,V-JEPA 2,ViT-G/16,Linear,linear,40,Final layer,102,artifact,complete,voe_accuracy,voe_accuracy,58.940397,63.907285,37.254902,58.823529,37.254902,58.333333,100,100,false,false,artifacts/probes/intphys2/seed_runs_layerwise_v1/intphys2__jepa_v2__linear__layer_40/seed_102/train_eval_summary.json,artifacts/probes/intphys2/seed_runs_layerwise_v1/intphys2__jepa_v2__linear__layer_40/seed_102/layer_40/eval,results/verified_layerwise_probe_configs.csv,38,,,,artifact metrics read from train_eval_summary.json
intphys2__jepa_v2__linear__layer_10,intphys2__jepa_v2__linear__layer_10__seed_101,IntPhys2,intphys2,main,V-JEPA 2,ViT-G/16,Linear,linear,10,Layer 0.25,101,artifact,complete,voe_accuracy,voe_accuracy,28.476821,51.821192,5.882353,51.960784,11.764706,52.941176,100,100,false,false,artifacts/probes/intphys2/seed_runs_layerwise_v1/intphys2__jepa_v2__linear__layer_10/seed_101/train_eval_summary.json,artifacts/probes/intphys2/seed_runs_layerwise_v1/intphys2__jepa_v2__linear__layer_10/seed_101/layer_10/eval,results/verified_layerwise_probe_configs.csv,39,,,,artifact metrics read from train_eval_summary.json
intphys2__jepa_v2__linear__layer_10,intphys2__jepa_v2__linear__layer_10__seed_102,IntPhys2,intphys2,main,V-JEPA 2,ViT-G/16,Linear,linear,10,Layer 0.25,102,artifact,complete,voe_accuracy,voe_accuracy,31.125828,51.15894,9.803922,51.960784,17.647059,52.45098,100,100,false,false,artifacts/probes/intphys2/seed_runs_layerwise_v1/intphys2__jepa_v2__linear__layer_10/seed_102/train_eval_summary.json,artifacts/probes/intphys2/seed_runs_layerwise_v1/intphys2__jepa_v2__linear__layer_10/seed_102/layer_10/eval,results/verified_layerwise_probe_configs.csv,39,,,,artifact metrics read from train_eval_summary.json
intphys2__jepa_v2__linear__layer_20,intphys2__jepa_v2__linear__layer_20__seed_101,IntPhys2,intphys2,main,V-JEPA 2,ViT-G/16,Linear,linear,20,Layer 0.5,101,artifact,complete,voe_accuracy,voe_accuracy,44.370861,57.450331,17.647059,52.941176,23.529412,50.490196,100,100,false,false,artifacts/probes/intphys2/seed_runs_layerwise_v1/intphys2__jepa_v2__linear__layer_20/seed_101/train_eval_summary.json,artifacts/probes/intphys2/seed_runs_layerwise_v1/intphys2__jepa_v2__linear__layer_20/seed_101/layer_20/eval,results/verified_layerwise_probe_configs.csv,40,,,,artifact metrics read from train_eval_summary.json
intphys2__jepa_v2__linear__layer_20,intphys2__jepa_v2__linear__layer_20__seed_102,IntPhys2,intphys2,main,V-JEPA 2,ViT-G/16,Linear,linear,20,Layer 0.5,102,artifact,complete,voe_accuracy,voe_accuracy,38.410596,53.642384,19.607843,51.960784,21.568627,52.45098,100,100,false,false,artifacts/probes/intphys2/seed_runs_layerwise_v1/intphys2__jepa_v2__linear__layer_20/seed_102/train_eval_summary.json,artifacts/probes/intphys2/seed_runs_layerwise_v1/intphys2__jepa_v2__linear__layer_20/seed_102/layer_20/eval,results/verified_layerwise_probe_configs.csv,40,,,,artifact metrics read from train_eval_summary.json
intphys2__jepa_v2__linear__layer_30,intphys2__jepa_v2__linear__layer_30__seed_101,IntPhys2,intphys2,main,V-JEPA 2,ViT-G/16,Linear,linear,30,Layer 0.75,101,artifact,complete,voe_accuracy,voe_accuracy,41.721854,56.456954,25.490196,55.882353,41.176471,51.470588,100,100,false,false,artifacts/probes/intphys2/seed_runs_layerwise_v1/intphys2__jepa_v2__linear__layer_30/seed_101/train_eval_summary.json,artifacts/probes/intphys2/seed_runs_layerwise_v1/intphys2__jepa_v2__linear__layer_30/seed_101/layer_30/eval,results/verified_layerwise_probe_configs.csv,41,,,,artifact metrics read from train_eval_summary.json
intphys2__jepa_v2__linear__layer_30,intphys2__jepa_v2__linear__layer_30__seed_102,IntPhys2,intphys2,main,V-JEPA 2,ViT-G/16,Linear,linear,30,Layer 0.75,102,artifact,complete,voe_accuracy,voe_accuracy,43.046358,59.437086,31.372549,55.392157,35.294118,58.333333,100,100,false,false,artifacts/probes/intphys2/seed_runs_layerwise_v1/intphys2__jepa_v2__linear__layer_30/seed_102/train_eval_summary.json,artifacts/probes/intphys2/seed_runs_layerwise_v1/intphys2__jepa_v2__linear__layer_30/seed_102/layer_30/eval,results/verified_layerwise_probe_configs.csv,41,,,,artifact metrics read from train_eval_summary.json
intphys2__jepa_v2__mlp__layer_40,intphys2__jepa_v2__mlp__layer_40__seed_101,IntPhys2,intphys2,main,V-JEPA 2,ViT-G/16,MLP,mlp,40,Final layer,101,artifact,complete,voe_accuracy,voe_accuracy,100,100,31.372549,64.215686,52.941176,60.784314,2000,2000,false,false,artifacts/probes/intphys2/seed_runs_layerwise_v1/intphys2__jepa_v2__mlp__layer_40/seed_101/train_eval_summary.json,artifacts/probes/intphys2/seed_runs_layerwise_v1/intphys2__jepa_v2__mlp__layer_40/seed_101/layer_40/eval,results/verified_layerwise_probe_configs.csv,42,,,,artifact metrics read from train_eval_summary.json
intphys2__jepa_v2__mlp__layer_40,intphys2__jepa_v2__mlp__layer_40__seed_102,IntPhys2,intphys2,main,V-JEPA 2,ViT-G/16,MLP,mlp,40,Final layer,102,artifact,complete,voe_accuracy,voe_accuracy,100,100,37.254902,65.196078,54.901961,61.27451,2000,2000,false,false,artifacts/probes/intphys2/seed_runs_layerwise_v1/intphys2__jepa_v2__mlp__layer_40/seed_102/train_eval_summary.json,artifacts/probes/intphys2/seed_runs_layerwise_v1/intphys2__jepa_v2__mlp__layer_40/seed_102/layer_40/eval,results/verified_layerwise_probe_configs.csv,42,,,,artifact metrics read from train_eval_summary.json
intphys2__jepa_v2__mlp__layer_10,intphys2__jepa_v2__mlp__layer_10__seed_101,IntPhys2,intphys2,main,V-JEPA 2,ViT-G/16,MLP,mlp,10,Layer 0.25,101,artifact,complete,voe_accuracy,voe_accuracy,58.940397,72.516556,19.607843,54.411765,17.647059,51.960784,2000,2000,false,false,artifacts/probes/intphys2/seed_runs_layerwise_v1/intphys2__jepa_v2__mlp__layer_10/seed_101/train_eval_summary.json,artifacts/probes/intphys2/seed_runs_layerwise_v1/intphys2__jepa_v2__mlp__layer_10/seed_101/layer_10/eval,results/verified_layerwise_probe_configs.csv,43,,,,artifact metrics read from train_eval_summary.json
intphys2__jepa_v2__mlp__layer_10,intphys2__jepa_v2__mlp__layer_10__seed_102,IntPhys2,intphys2,main,V-JEPA 2,ViT-G/16,MLP,mlp,10,Layer 0.25,102,artifact,complete,voe_accuracy,voe_accuracy,73.509934,71.357616,7.843137,53.431373,19.607843,52.45098,2000,2000,false,false,artifacts/probes/intphys2/seed_runs_layerwise_v1/intphys2__jepa_v2__mlp__layer_10/seed_102/train_eval_summary.json,artifacts/probes/intphys2/seed_runs_layerwise_v1/intphys2__jepa_v2__mlp__layer_10/seed_102/layer_10/eval,results/verified_layerwise_probe_configs.csv,43,,,,artifact metrics read from train_eval_summary.json
intphys2__jepa_v2__mlp__layer_20,intphys2__jepa_v2__mlp__layer_20__seed_101,IntPhys2,intphys2,main,V-JEPA 2,ViT-G/16,MLP,mlp,20,Layer 0.5,101,artifact,complete,voe_accuracy,voe_accuracy,91.390728,88.245033,19.607843,56.862745,23.529412,53.921569,2000,2000,false,false,artifacts/probes/intphys2/seed_runs_layerwise_v1/intphys2__jepa_v2__mlp__layer_20/seed_101/train_eval_summary.json,artifacts/probes/intphys2/seed_runs_layerwise_v1/intphys2__jepa_v2__mlp__layer_20/seed_101/layer_20/eval,results/verified_layerwise_probe_configs.csv,44,,,,artifact metrics read from train_eval_summary.json
intphys2__jepa_v2__mlp__layer_20,intphys2__jepa_v2__mlp__layer_20__seed_102,IntPhys2,intphys2,main,V-JEPA 2,ViT-G/16,MLP,mlp,20,Layer 0.5,102,artifact,complete,voe_accuracy,voe_accuracy,79.470199,86.092715,23.529412,57.352941,21.568627,55.392157,2000,2000,false,false,artifacts/probes/intphys2/seed_runs_layerwise_v1/intphys2__jepa_v2__mlp__layer_20/seed_102/train_eval_summary.json,artifacts/probes/intphys2/seed_runs_layerwise_v1/intphys2__jepa_v2__mlp__layer_20/seed_102/layer_20/eval,results/verified_layerwise_probe_configs.csv,44,,,,artifact metrics read from train_eval_summary.json
