run_set,config_id,run_id,experiment,dataset,model,backbone,probe,layer,seed,actual_epochs,target_epochs,remaining_epochs,early_stopped,best_epoch,elapsed_seconds,seconds_per_epoch,estimated_gpu_hours,estimated_sbu,probe_last
same_l_attentive,intphys2__same_l__v_jepa_2_1__vit_l_16__temporal_attn__layer_24,intphys2__same_l__v_jepa_2_1__vit_l_16__temporal_attn__layer_24__seed_101,same_L,IntPhys2,V-JEPA 2.1,ViT-L/16,Attentive,24,101,82,90,8,True,62,4725.645339,57.629821,0.128066,16.392,artifacts/probes/intphys2/seed_runs_layerwise_same_l_attentive_v1/intphys2__same_l__v_jepa_2_1__vit_l_16__temporal_attn__layer_24/seed_101/layer_24/train/probe_last.pt
same_l_attentive,intphys2__same_l__v_jepa_2_1__vit_l_16__temporal_attn__layer_24,intphys2__same_l__v_jepa_2_1__vit_l_16__temporal_attn__layer_24__seed_102,same_L,IntPhys2,V-JEPA 2.1,ViT-L/16,Attentive,24,102,90,90,0,False,88,4854.074409,53.934160,0.000000,0.000,artifacts/probes/intphys2/seed_runs_layerwise_same_l_attentive_v1/intphys2__same_l__v_jepa_2_1__vit_l_16__temporal_attn__layer_24/seed_102/layer_24/train/probe_last.pt
same_l_attentive,intphys2__same_l__videomae__vit_l_16__temporal_attn__layer_6,intphys2__same_l__videomae__vit_l_16__temporal_attn__layer_6__seed_101,same_L,IntPhys2,VideoMAE,ViT-L/16,Attentive,6,101,46,90,44,True,26,1099.650751,23.905451,0.292178,37.399,artifacts/probes/intphys2/seed_runs_layerwise_same_l_attentive_v1/intphys2__same_l__videomae__vit_l_16__temporal_attn__layer_6/seed_101/layer_6/train/probe_last.pt
same_l_attentive,intphys2__same_l__videomae__vit_l_16__temporal_attn__layer_6,intphys2__same_l__videomae__vit_l_16__temporal_attn__layer_6__seed_102,same_L,IntPhys2,VideoMAE,ViT-L/16,Attentive,6,102,41,90,49,True,21,953.685076,23.260612,0.316603,40.525,artifacts/probes/intphys2/seed_runs_layerwise_same_l_attentive_v1/intphys2__same_l__videomae__vit_l_16__temporal_attn__layer_6/seed_102/layer_6/train/probe_last.pt
same_l_attentive,intphys2__same_l__videomae__vit_l_16__temporal_attn__layer_12,intphys2__same_l__videomae__vit_l_16__temporal_attn__layer_12__seed_101,same_L,IntPhys2,VideoMAE,ViT-L/16,Attentive,12,101,56,90,34,True,36,1257.349959,22.452678,0.212053,27.143,artifacts/probes/intphys2/seed_runs_layerwise_same_l_attentive_v1/intphys2__same_l__videomae__vit_l_16__temporal_attn__layer_12/seed_101/layer_12/train/probe_last.pt
same_l_attentive,intphys2__same_l__videomae__vit_l_16__temporal_attn__layer_12,intphys2__same_l__videomae__vit_l_16__temporal_attn__layer_12__seed_102,same_L,IntPhys2,VideoMAE,ViT-L/16,Attentive,12,102,47,90,43,True,27,1048.341769,22.305144,0.266423,34.102,artifacts/probes/intphys2/seed_runs_layerwise_same_l_attentive_v1/intphys2__same_l__videomae__vit_l_16__temporal_attn__layer_12/seed_102/layer_12/train/probe_last.pt
same_l_attentive,intphys2__same_l__videomae__vit_l_16__temporal_attn__layer_18,intphys2__same_l__videomae__vit_l_16__temporal_attn__layer_18__seed_101,same_L,IntPhys2,VideoMAE,ViT-L/16,Attentive,18,101,68,90,22,True,48,1454.639675,21.391760,0.130727,16.733,artifacts/probes/intphys2/seed_runs_layerwise_same_l_attentive_v1/intphys2__same_l__videomae__vit_l_16__temporal_attn__layer_18/seed_101/layer_18/train/probe_last.pt
same_l_attentive,intphys2__same_l__videomae__vit_l_16__temporal_attn__layer_18,intphys2__same_l__videomae__vit_l_16__temporal_attn__layer_18__seed_102,same_L,IntPhys2,VideoMAE,ViT-L/16,Attentive,18,102,79,90,11,True,59,1736.040506,21.975196,0.067146,8.595,artifacts/probes/intphys2/seed_runs_layerwise_same_l_attentive_v1/intphys2__same_l__videomae__vit_l_16__temporal_attn__layer_18/seed_102/layer_18/train/probe_last.pt
same_l_attentive,intphys2__same_l__videomae__vit_l_16__temporal_attn__layer_24,intphys2__same_l__videomae__vit_l_16__temporal_attn__layer_24__seed_101,same_L,IntPhys2,VideoMAE,ViT-L/16,Attentive,24,101,47,90,43,True,27,1052.277935,22.388892,0.267423,34.230,artifacts/probes/intphys2/seed_runs_layerwise_same_l_attentive_v1/intphys2__same_l__videomae__vit_l_16__temporal_attn__layer_24/seed_101/layer_24/train/probe_last.pt
same_l_attentive,intphys2__same_l__videomae__vit_l_16__temporal_attn__layer_24,intphys2__same_l__videomae__vit_l_16__temporal_attn__layer_24__seed_102,same_L,IntPhys2,VideoMAE,ViT-L/16,Attentive,24,102,66,90,24,True,46,1434.478685,21.734526,0.144897,18.547,artifacts/probes/intphys2/seed_runs_layerwise_same_l_attentive_v1/intphys2__same_l__videomae__vit_l_16__temporal_attn__layer_24/seed_102/layer_24/train/probe_last.pt
same_l_attentive,intphys2__same_l__videomae_v2__vit_l_16__temporal_attn__layer_6,intphys2__same_l__videomae_v2__vit_l_16__temporal_attn__layer_6__seed_101,same_L,IntPhys2,VideoMAE-v2,ViT-L/16,Attentive,6,101,58,90,32,True,38,1262.553296,21.768160,0.193495,24.767,artifacts/probes/intphys2/seed_runs_layerwise_same_l_attentive_v1/intphys2__same_l__videomae_v2__vit_l_16__temporal_attn__layer_6/seed_101/layer_6/train/probe_last.pt
same_l_attentive,intphys2__same_l__videomae_v2__vit_l_16__temporal_attn__layer_6,intphys2__same_l__videomae_v2__vit_l_16__temporal_attn__layer_6__seed_102,same_L,IntPhys2,VideoMAE-v2,ViT-L/16,Attentive,6,102,27,90,63,True,7,561.144386,20.783125,0.363705,46.554,artifacts/probes/intphys2/seed_runs_layerwise_same_l_attentive_v1/intphys2__same_l__videomae_v2__vit_l_16__temporal_attn__layer_6/seed_102/layer_6/train/probe_last.pt
same_l_attentive,intphys2__same_l__videomae_v2__vit_l_16__temporal_attn__layer_12,intphys2__same_l__videomae_v2__vit_l_16__temporal_attn__layer_12__seed_101,same_L,IntPhys2,VideoMAE-v2,ViT-L/16,Attentive,12,101,45,90,45,True,25,1006.270775,22.361573,0.279520,35.779,artifacts/probes/intphys2/seed_runs_layerwise_same_l_attentive_v1/intphys2__same_l__videomae_v2__vit_l_16__temporal_attn__layer_12/seed_101/layer_12/train/probe_last.pt
same_l_attentive,intphys2__same_l__videomae_v2__vit_l_16__temporal_attn__layer_12,intphys2__same_l__videomae_v2__vit_l_16__temporal_attn__layer_12__seed_102,same_L,IntPhys2,VideoMAE-v2,ViT-L/16,Attentive,12,102,77,90,13,True,57,1516.848699,19.699334,0.071136,9.105,artifacts/probes/intphys2/seed_runs_layerwise_same_l_attentive_v1/intphys2__same_l__videomae_v2__vit_l_16__temporal_attn__layer_12/seed_102/layer_12/train/probe_last.pt
same_l_attentive,intphys2__same_l__videomae_v2__vit_l_16__temporal_attn__layer_18,intphys2__same_l__videomae_v2__vit_l_16__temporal_attn__layer_18__seed_101,same_L,IntPhys2,VideoMAE-v2,ViT-L/16,Attentive,18,101,89,90,1,True,69,1834.324370,20.610386,0.005725,0.733,artifacts/probes/intphys2/seed_runs_layerwise_same_l_attentive_v1/intphys2__same_l__videomae_v2__vit_l_16__temporal_attn__layer_18/seed_101/layer_18/train/probe_last.pt
same_l_attentive,intphys2__same_l__videomae_v2__vit_l_16__temporal_attn__layer_18,intphys2__same_l__videomae_v2__vit_l_16__temporal_attn__layer_18__seed_102,same_L,IntPhys2,VideoMAE-v2,ViT-L/16,Attentive,18,102,86,90,4,True,66,1735.886515,20.184727,0.022427,2.871,artifacts/probes/intphys2/seed_runs_layerwise_same_l_attentive_v1/intphys2__same_l__videomae_v2__vit_l_16__temporal_attn__layer_18/seed_102/layer_18/train/probe_last.pt
same_l_attentive,intphys2__same_l__videomae_v2__vit_l_16__temporal_attn__layer_24,intphys2__same_l__videomae_v2__vit_l_16__temporal_attn__layer_24__seed_101,same_L,IntPhys2,VideoMAE-v2,ViT-L/16,Attentive,24,101,52,90,38,True,32,1030.015725,19.807995,0.209084,26.763,artifacts/probes/intphys2/seed_runs_layerwise_same_l_attentive_v1/intphys2__same_l__videomae_v2__vit_l_16__temporal_attn__layer_24/seed_101/layer_24/train/probe_last.pt
same_l_attentive,intphys2__same_l__videomae_v2__vit_l_16__temporal_attn__layer_24,intphys2__same_l__videomae_v2__vit_l_16__temporal_attn__layer_24__seed_102,same_L,IntPhys2,VideoMAE-v2,ViT-L/16,Attentive,24,102,60,90,30,True,40,1328.516938,22.141949,0.184516,23.618,artifacts/probes/intphys2/seed_runs_layerwise_same_l_attentive_v1/intphys2__same_l__videomae_v2__vit_l_16__temporal_attn__layer_24/seed_102/layer_24/train/probe_last.pt
same_l_attentive,mvp__same_l__jepa_v1__vitl16_224__temporal_attn__layer_6,mvp__same_l__jepa_v1__vitl16_224__temporal_attn__layer_6__seed_101,same_L,MVP,V-JEPA,ViT-L/16,Attentive,6,101,30,30,0,False,29,6240.643783,208.021459,0.000000,0.000,artifacts/probes/mvp/seed_runs_layerwise_same_l_attentive_v1/mvp__same_l__jepa_v1__vitl16_224__temporal_attn__layer_6/seed_101/layer_6/train/probe_last.pt
same_l_attentive,mvp__same_l__jepa_v1__vitl16_224__temporal_attn__layer_6,mvp__same_l__jepa_v1__vitl16_224__temporal_attn__layer_6__seed_102,same_L,MVP,V-JEPA,ViT-L/16,Attentive,6,102,30,30,0,False,29,6124.846416,204.161547,0.000000,0.000,artifacts/probes/mvp/seed_runs_layerwise_same_l_attentive_v1/mvp__same_l__jepa_v1__vitl16_224__temporal_attn__layer_6/seed_102/layer_6/train/probe_last.pt
same_l_attentive,mvp__same_l__jepa_v1__vitl16_224__temporal_attn__layer_12,mvp__same_l__jepa_v1__vitl16_224__temporal_attn__layer_12__seed_101,same_L,MVP,V-JEPA,ViT-L/16,Attentive,12,101,30,30,0,False,27,6128.794186,204.293140,0.000000,0.000,artifacts/probes/mvp/seed_runs_layerwise_same_l_attentive_v1/mvp__same_l__jepa_v1__vitl16_224__temporal_attn__layer_12/seed_101/layer_12/train/probe_last.pt
same_l_attentive,mvp__same_l__jepa_v1__vitl16_224__temporal_attn__layer_12,mvp__same_l__jepa_v1__vitl16_224__temporal_attn__layer_12__seed_102,same_L,MVP,V-JEPA,ViT-L/16,Attentive,12,102,30,30,0,False,27,6166.063011,205.535434,0.000000,0.000,artifacts/probes/mvp/seed_runs_layerwise_same_l_attentive_v1/mvp__same_l__jepa_v1__vitl16_224__temporal_attn__layer_12/seed_102/layer_12/train/probe_last.pt
same_l_attentive,mvp__same_l__jepa_v1__vitl16_224__temporal_attn__layer_18,mvp__same_l__jepa_v1__vitl16_224__temporal_attn__layer_18__seed_101,same_L,MVP,V-JEPA,ViT-L/16,Attentive,18,101,30,30,0,False,29,6188.475192,206.282506,0.000000,0.000,artifacts/probes/mvp/seed_runs_layerwise_same_l_attentive_v1/mvp__same_l__jepa_v1__vitl16_224__temporal_attn__layer_18/seed_101/layer_18/train/probe_last.pt
same_l_attentive,mvp__same_l__jepa_v1__vitl16_224__temporal_attn__layer_18,mvp__same_l__jepa_v1__vitl16_224__temporal_attn__layer_18__seed_102,same_L,MVP,V-JEPA,ViT-L/16,Attentive,18,102,28,30,2,True,23,5732.824663,204.743738,0.113747,14.560,artifacts/probes/mvp/seed_runs_layerwise_same_l_attentive_v1/mvp__same_l__jepa_v1__vitl16_224__temporal_attn__layer_18/seed_102/layer_18/train/probe_last.pt
same_l_attentive,mvp__same_l__jepa_v1__vitl16_224__temporal_attn__layer_24,mvp__same_l__jepa_v1__vitl16_224__temporal_attn__layer_24__seed_101,same_L,MVP,V-JEPA,ViT-L/16,Attentive,24,101,30,30,0,False,29,6171.453131,205.715104,0.000000,0.000,artifacts/probes/mvp/seed_runs_layerwise_same_l_attentive_v1/mvp__same_l__jepa_v1__vitl16_224__temporal_attn__layer_24/seed_101/layer_24/train/probe_last.pt
same_l_attentive,mvp__same_l__jepa_v1__vitl16_224__temporal_attn__layer_24,mvp__same_l__jepa_v1__vitl16_224__temporal_attn__layer_24__seed_102,same_L,MVP,V-JEPA,ViT-L/16,Attentive,24,102,30,30,0,False,30,6153.419132,205.113971,0.000000,0.000,artifacts/probes/mvp/seed_runs_layerwise_same_l_attentive_v1/mvp__same_l__jepa_v1__vitl16_224__temporal_attn__layer_24/seed_102/layer_24/train/probe_last.pt
same_l_attentive,mvp__same_l__jepa_v2__vitl_256__temporal_attn__layer_6,mvp__same_l__jepa_v2__vitl_256__temporal_attn__layer_6__seed_101,same_L,MVP,V-JEPA 2,ViT-L/16,Attentive,6,101,23,30,7,True,18,5881.673581,255.724938,0.497243,63.647,artifacts/probes/mvp/seed_runs_layerwise_same_l_attentive_v1/mvp__same_l__jepa_v2__vitl_256__temporal_attn__layer_6/seed_101/layer_6/train/probe_last.pt
same_l_attentive,mvp__same_l__jepa_v2__vitl_256__temporal_attn__layer_6,mvp__same_l__jepa_v2__vitl_256__temporal_attn__layer_6__seed_102,same_L,MVP,V-JEPA 2,ViT-L/16,Attentive,6,102,28,30,2,True,23,7025.597675,250.914203,0.139397,17.843,artifacts/probes/mvp/seed_runs_layerwise_same_l_attentive_v1/mvp__same_l__jepa_v2__vitl_256__temporal_attn__layer_6/seed_102/layer_6/train/probe_last.pt
same_l_attentive,mvp__same_l__jepa_v2__vitl_256__temporal_attn__layer_12,mvp__same_l__jepa_v2__vitl_256__temporal_attn__layer_12__seed_101,same_L,MVP,V-JEPA 2,ViT-L/16,Attentive,12,101,24,30,6,True,19,6226.706189,259.446091,0.432410,55.348,artifacts/probes/mvp/seed_runs_layerwise_same_l_attentive_v1/mvp__same_l__jepa_v2__vitl_256__temporal_attn__layer_12/seed_101/layer_12/train/probe_last.pt
same_l_attentive,mvp__same_l__jepa_v2__vitl_256__temporal_attn__layer_12,mvp__same_l__jepa_v2__vitl_256__temporal_attn__layer_12__seed_102,same_L,MVP,V-JEPA 2,ViT-L/16,Attentive,12,102,22,30,8,True,17,5735.104102,260.686550,0.579303,74.151,artifacts/probes/mvp/seed_runs_layerwise_same_l_attentive_v1/mvp__same_l__jepa_v2__vitl_256__temporal_attn__layer_12/seed_102/layer_12/train/probe_last.pt
same_l_attentive,mvp__same_l__jepa_v2__vitl_256__temporal_attn__layer_18,mvp__same_l__jepa_v2__vitl_256__temporal_attn__layer_18__seed_101,same_L,MVP,V-JEPA 2,ViT-L/16,Attentive,18,101,30,30,0,False,27,7987.067339,266.235578,0.000000,0.000,artifacts/probes/mvp/seed_runs_layerwise_same_l_attentive_v1/mvp__same_l__jepa_v2__vitl_256__temporal_attn__layer_18/seed_101/layer_18/train/probe_last.pt
same_l_attentive,mvp__same_l__jepa_v2__vitl_256__temporal_attn__layer_18,mvp__same_l__jepa_v2__vitl_256__temporal_attn__layer_18__seed_102,same_L,MVP,V-JEPA 2,ViT-L/16,Attentive,18,102,30,30,0,False,27,7627.114104,254.237137,0.000000,0.000,artifacts/probes/mvp/seed_runs_layerwise_same_l_attentive_v1/mvp__same_l__jepa_v2__vitl_256__temporal_attn__layer_18/seed_102/layer_18/train/probe_last.pt
same_l_attentive,mvp__same_l__jepa_v2__vitl_256__temporal_attn__layer_24,mvp__same_l__jepa_v2__vitl_256__temporal_attn__layer_24__seed_101,same_L,MVP,V-JEPA 2,ViT-L/16,Attentive,24,101,30,30,0,False,28,7773.794453,259.126482,0.000000,0.000,artifacts/probes/mvp/seed_runs_layerwise_same_l_attentive_v1/mvp__same_l__jepa_v2__vitl_256__temporal_attn__layer_24/seed_101/layer_24/train/probe_last.pt
same_l_attentive,mvp__same_l__jepa_v2__vitl_256__temporal_attn__layer_24,mvp__same_l__jepa_v2__vitl_256__temporal_attn__layer_24__seed_102,same_L,MVP,V-JEPA 2,ViT-L/16,Attentive,24,102,27,30,3,True,22,7063.469029,261.609964,0.218008,27.905,artifacts/probes/mvp/seed_runs_layerwise_same_l_attentive_v1/mvp__same_l__jepa_v2__vitl_256__temporal_attn__layer_24/seed_102/layer_24/train/probe_last.pt
same_l_attentive,mvp__same_l__jepa_v2_1__vitl_384__temporal_attn__layer_6,mvp__same_l__jepa_v2_1__vitl_384__temporal_attn__layer_6__seed_101,same_L,MVP,V-JEPA 2.1,ViT-L/16,Attentive,6,101,7,30,23,True,2,3604.675337,514.953620,3.289981,421.118,artifacts/probes/mvp/seed_runs_layerwise_same_l_attentive_v1/mvp__same_l__jepa_v2_1__vitl_384__temporal_attn__layer_6/seed_101/layer_6/train/probe_last.pt
same_l_attentive,mvp__same_l__jepa_v2_1__vitl_384__temporal_attn__layer_6,mvp__same_l__jepa_v2_1__vitl_384__temporal_attn__layer_6__seed_102,same_L,MVP,V-JEPA 2.1,ViT-L/16,Attentive,6,102,6,30,24,True,1,3099.586895,516.597816,3.443985,440.830,artifacts/probes/mvp/seed_runs_layerwise_same_l_attentive_v1/mvp__same_l__jepa_v2_1__vitl_384__temporal_attn__layer_6/seed_102/layer_6/train/probe_last.pt
same_l_attentive,mvp__same_l__jepa_v2_1__vitl_384__temporal_attn__layer_12,mvp__same_l__jepa_v2_1__vitl_384__temporal_attn__layer_12__seed_101,same_L,MVP,V-JEPA 2.1,ViT-L/16,Attentive,12,101,25,30,5,True,20,13136.570459,525.462818,0.729809,93.416,artifacts/probes/mvp/seed_runs_layerwise_same_l_attentive_v1/mvp__same_l__jepa_v2_1__vitl_384__temporal_attn__layer_12/seed_101/layer_12/train/probe_last.pt
same_l_attentive,mvp__same_l__jepa_v2_1__vitl_384__temporal_attn__layer_12,mvp__same_l__jepa_v2_1__vitl_384__temporal_attn__layer_12__seed_102,same_L,MVP,V-JEPA 2.1,ViT-L/16,Attentive,12,102,30,30,0,False,27,15847.880432,528.262681,0.000000,0.000,artifacts/probes/mvp/seed_runs_layerwise_same_l_attentive_v1/mvp__same_l__jepa_v2_1__vitl_384__temporal_attn__layer_12/seed_102/layer_12/train/probe_last.pt
same_l_attentive,mvp__same_l__jepa_v2_1__vitl_384__temporal_attn__layer_18,mvp__same_l__jepa_v2_1__vitl_384__temporal_attn__layer_18__seed_101,same_L,MVP,V-JEPA 2.1,ViT-L/16,Attentive,18,101,15,30,15,True,10,7901.207497,526.747166,2.194780,280.932,artifacts/probes/mvp/seed_runs_layerwise_same_l_attentive_v1/mvp__same_l__jepa_v2_1__vitl_384__temporal_attn__layer_18/seed_101/layer_18/train/probe_last.pt
same_l_attentive,mvp__same_l__jepa_v2_1__vitl_384__temporal_attn__layer_18,mvp__same_l__jepa_v2_1__vitl_384__temporal_attn__layer_18__seed_102,same_L,MVP,V-JEPA 2.1,ViT-L/16,Attentive,18,102,25,30,5,True,20,13536.497584,541.459903,0.752028,96.260,artifacts/probes/mvp/seed_runs_layerwise_same_l_attentive_v1/mvp__same_l__jepa_v2_1__vitl_384__temporal_attn__layer_18/seed_102/layer_18/train/probe_last.pt
same_l_attentive,mvp__same_l__jepa_v2_1__vitl_384__temporal_attn__layer_24,mvp__same_l__jepa_v2_1__vitl_384__temporal_attn__layer_24__seed_101,same_L,MVP,V-JEPA 2.1,ViT-L/16,Attentive,24,101,30,30,0,False,30,15964.490058,532.149669,0.000000,0.000,artifacts/probes/mvp/seed_runs_layerwise_same_l_attentive_v1/mvp__same_l__jepa_v2_1__vitl_384__temporal_attn__layer_24/seed_101/layer_24/train/probe_last.pt
same_l_attentive,mvp__same_l__jepa_v2_1__vitl_384__temporal_attn__layer_24,mvp__same_l__jepa_v2_1__vitl_384__temporal_attn__layer_24__seed_102,same_L,MVP,V-JEPA 2.1,ViT-L/16,Attentive,24,102,29,30,1,True,24,15539.191949,535.834205,0.148843,19.052,artifacts/probes/mvp/seed_runs_layerwise_same_l_attentive_v1/mvp__same_l__jepa_v2_1__vitl_384__temporal_attn__layer_24/seed_102/layer_24/train/probe_last.pt
same_l_attentive,mvp__same_l__videomae__vit_large_16_224__temporal_attn__layer_6,mvp__same_l__videomae__vit_large_16_224__temporal_attn__layer_6__seed_101,same_L,MVP,VideoMAE,ViT-L/16,Attentive,6,101,30,30,0,False,30,7076.625794,235.887526,0.000000,0.000,artifacts/probes/mvp/seed_runs_layerwise_same_l_attentive_v1/mvp__same_l__videomae__vit_large_16_224__temporal_attn__layer_6/seed_101/layer_6/train/probe_last.pt
same_l_attentive,mvp__same_l__videomae__vit_large_16_224__temporal_attn__layer_6,mvp__same_l__videomae__vit_large_16_224__temporal_attn__layer_6__seed_102,same_L,MVP,VideoMAE,ViT-L/16,Attentive,6,102,30,30,0,True,25,7061.784074,235.392802,0.000000,0.000,artifacts/probes/mvp/seed_runs_layerwise_same_l_attentive_v1/mvp__same_l__videomae__vit_large_16_224__temporal_attn__layer_6/seed_102/layer_6/train/probe_last.pt
same_l_attentive,mvp__same_l__videomae__vit_large_16_224__temporal_attn__layer_12,mvp__same_l__videomae__vit_large_16_224__temporal_attn__layer_12__seed_101,same_L,MVP,VideoMAE,ViT-L/16,Attentive,12,101,28,30,2,True,23,6458.174232,230.649080,0.128138,16.402,artifacts/probes/mvp/seed_runs_layerwise_same_l_attentive_v1/mvp__same_l__videomae__vit_large_16_224__temporal_attn__layer_12/seed_101/layer_12/train/probe_last.pt
same_l_attentive,mvp__same_l__videomae__vit_large_16_224__temporal_attn__layer_12,mvp__same_l__videomae__vit_large_16_224__temporal_attn__layer_12__seed_102,same_L,MVP,VideoMAE,ViT-L/16,Attentive,12,102,28,30,2,True,23,6407.461134,228.837898,0.127132,16.273,artifacts/probes/mvp/seed_runs_layerwise_same_l_attentive_v1/mvp__same_l__videomae__vit_large_16_224__temporal_attn__layer_12/seed_102/layer_12/train/probe_last.pt
same_l_attentive,mvp__same_l__videomae__vit_large_16_224__temporal_attn__layer_18,mvp__same_l__videomae__vit_large_16_224__temporal_attn__layer_18__seed_101,same_L,MVP,VideoMAE,ViT-L/16,Attentive,18,101,30,30,0,False,30,6686.689339,222.889645,0.000000,0.000,artifacts/probes/mvp/seed_runs_layerwise_same_l_attentive_v1/mvp__same_l__videomae__vit_large_16_224__temporal_attn__layer_18/seed_101/layer_18/train/probe_last.pt
same_l_attentive,mvp__same_l__videomae__vit_large_16_224__temporal_attn__layer_18,mvp__same_l__videomae__vit_large_16_224__temporal_attn__layer_18__seed_102,same_L,MVP,VideoMAE,ViT-L/16,Attentive,18,102,27,30,3,True,22,6020.444599,222.979430,0.185816,23.784,artifacts/probes/mvp/seed_runs_layerwise_same_l_attentive_v1/mvp__same_l__videomae__vit_large_16_224__temporal_attn__layer_18/seed_102/layer_18/train/probe_last.pt
same_l_attentive,mvp__same_l__videomae__vit_large_16_224__temporal_attn__layer_24,mvp__same_l__videomae__vit_large_16_224__temporal_attn__layer_24__seed_101,same_L,MVP,VideoMAE,ViT-L/16,Attentive,24,101,30,30,0,False,29,6744.269785,224.808993,0.000000,0.000,artifacts/probes/mvp/seed_runs_layerwise_same_l_attentive_v1/mvp__same_l__videomae__vit_large_16_224__temporal_attn__layer_24/seed_101/layer_24/train/probe_last.pt
same_l_attentive,mvp__same_l__videomae__vit_large_16_224__temporal_attn__layer_24,mvp__same_l__videomae__vit_large_16_224__temporal_attn__layer_24__seed_102,same_L,MVP,VideoMAE,ViT-L/16,Attentive,24,102,30,30,0,False,29,6765.244966,225.508166,0.000000,0.000,artifacts/probes/mvp/seed_runs_layerwise_same_l_attentive_v1/mvp__same_l__videomae__vit_large_16_224__temporal_attn__layer_24/seed_102/layer_24/train/probe_last.pt
same_l_attentive,mvp__same_l__videomae_v2__vit_large_16_224__temporal_attn__layer_6,mvp__same_l__videomae_v2__vit_large_16_224__temporal_attn__layer_6__seed_101,same_L,MVP,VideoMAE-v2,ViT-L/16,Attentive,6,101,30,30,0,False,26,6857.486695,228.582890,0.000000,0.000,artifacts/probes/mvp/seed_runs_layerwise_same_l_attentive_v1/mvp__same_l__videomae_v2__vit_large_16_224__temporal_attn__layer_6/seed_101/layer_6/train/probe_last.pt
same_l_attentive,mvp__same_l__videomae_v2__vit_large_16_224__temporal_attn__layer_6,mvp__same_l__videomae_v2__vit_large_16_224__temporal_attn__layer_6__seed_102,same_L,MVP,VideoMAE-v2,ViT-L/16,Attentive,6,102,30,30,0,False,29,6816.562417,227.218747,0.000000,0.000,artifacts/probes/mvp/seed_runs_layerwise_same_l_attentive_v1/mvp__same_l__videomae_v2__vit_large_16_224__temporal_attn__layer_6/seed_102/layer_6/train/probe_last.pt
same_l_attentive,mvp__same_l__videomae_v2__vit_large_16_224__temporal_attn__layer_12,mvp__same_l__videomae_v2__vit_large_16_224__temporal_attn__layer_12__seed_101,same_L,MVP,VideoMAE-v2,ViT-L/16,Attentive,12,101,22,30,8,True,17,5022.587747,228.299443,0.507332,64.939,artifacts/probes/mvp/seed_runs_layerwise_same_l_attentive_v1/mvp__same_l__videomae_v2__vit_large_16_224__temporal_attn__layer_12/seed_101/layer_12/train/probe_last.pt
same_l_attentive,mvp__same_l__videomae_v2__vit_large_16_224__temporal_attn__layer_12,mvp__same_l__videomae_v2__vit_large_16_224__temporal_attn__layer_12__seed_102,same_L,MVP,VideoMAE-v2,ViT-L/16,Attentive,12,102,11,30,19,True,6,2497.081442,227.007404,1.198095,153.356,artifacts/probes/mvp/seed_runs_layerwise_same_l_attentive_v1/mvp__same_l__videomae_v2__vit_large_16_224__temporal_attn__layer_12/seed_102/layer_12/train/probe_last.pt
same_l_attentive,mvp__same_l__videomae_v2__vit_large_16_224__temporal_attn__layer_18,mvp__same_l__videomae_v2__vit_large_16_224__temporal_attn__layer_18__seed_101,same_L,MVP,VideoMAE-v2,ViT-L/16,Attentive,18,101,26,30,4,True,21,6014.658100,231.333004,0.257037,32.901,artifacts/probes/mvp/seed_runs_layerwise_same_l_attentive_v1/mvp__same_l__videomae_v2__vit_large_16_224__temporal_attn__layer_18/seed_101/layer_18/train/probe_last.pt
same_l_attentive,mvp__same_l__videomae_v2__vit_large_16_224__temporal_attn__layer_18,mvp__same_l__videomae_v2__vit_large_16_224__temporal_attn__layer_18__seed_102,same_L,MVP,VideoMAE-v2,ViT-L/16,Attentive,18,102,30,30,0,False,26,6995.604893,233.186830,0.000000,0.000,artifacts/probes/mvp/seed_runs_layerwise_same_l_attentive_v1/mvp__same_l__videomae_v2__vit_large_16_224__temporal_attn__layer_18/seed_102/layer_18/train/probe_last.pt
same_l_attentive,mvp__same_l__videomae_v2__vit_large_16_224__temporal_attn__layer_24,mvp__same_l__videomae_v2__vit_large_16_224__temporal_attn__layer_24__seed_101,same_L,MVP,VideoMAE-v2,ViT-L/16,Attentive,24,101,30,30,0,True,25,6817.910135,227.263671,0.000000,0.000,artifacts/probes/mvp/seed_runs_layerwise_same_l_attentive_v1/mvp__same_l__videomae_v2__vit_large_16_224__temporal_attn__layer_24/seed_101/layer_24/train/probe_last.pt
same_l_attentive,mvp__same_l__videomae_v2__vit_large_16_224__temporal_attn__layer_24,mvp__same_l__videomae_v2__vit_large_16_224__temporal_attn__layer_24__seed_102,same_L,MVP,VideoMAE-v2,ViT-L/16,Attentive,24,102,30,30,0,False,29,6877.638678,229.254623,0.000000,0.000,artifacts/probes/mvp/seed_runs_layerwise_same_l_attentive_v1/mvp__same_l__videomae_v2__vit_large_16_224__temporal_attn__layer_24/seed_102/layer_24/train/probe_last.pt
